arm,target_length,prompt_sha8,example_id,layer,n_frozen_heads_in_layer,hit16_all_heads,hit16_frozen_heads,dense_answer_mass_all_heads,dense_answer_mass_frozen_heads,block_rank_median_all_heads,block_rank_median_frozen_heads
evq,32768,14506066,passkey-L32768-d90p0-t00-s42,23,1,0.03125,0.0,2.1576917762732515e-05,0.000381698424462229,174.5,41.0
evq,32768,14506066,passkey-L32768-d90p0-t00-s42,24,1,0.09375,0.0,0.0002897906877972503,2.6549842004897073e-06,133.0,118.0
evq,32768,14506066,passkey-L32768-d90p0-t00-s42,25,0,0.03125,nan,2.9893942254056193e-05,nan,111.0,nan
evq,32768,14506066,passkey-L32768-d90p0-t00-s42,26,2,0.09375,0.0,0.00013898097651234015,4.007922552173859e-08,139.0,135.5
evq,32768,14506066,passkey-L32768-d90p0-t00-s42,27,1,0.15625,0.0,0.000289923400962138,2.7019464443611696e-10,127.0,156.0
evq,32768,14506066,passkey-L32768-d90p0-t00-s42,28,1,0.0,0.0,9.054788955614112e-05,5.731549901355493e-09,103.5,90.0
evq,32768,14506066,passkey-L32768-d90p0-t00-s42,29,1,0.03125,0.0,0.00011229009368307017,0.0002665242936927825,176.0,81.0
evq,32768,14506066,passkey-L32768-d90p0-t00-s42,30,4,0.25,0.0,0.0010731857499954767,8.971416639981273e-05,123.5,164.0
evq,32768,14506066,passkey-L32768-d90p0-t00-s42,31,1,0.0625,1.0,5.903157915082011e-05,0.0018178059253841639,137.5,11.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,0,0,0.0,nan,6.029686974232787e-06,nan,106.0,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,1,0,0.0,nan,2.5796143175076438e-06,nan,228.5,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,2,0,0.0,nan,4.433495618233474e-05,nan,215.0,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,3,0,0.0,nan,3.90260087622476e-05,nan,187.0,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,4,0,0.0,nan,1.420115030012549e-05,nan,186.5,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,5,0,0.03125,nan,6.454708722339331e-05,nan,108.0,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,6,0,0.0,nan,2.434448853903988e-05,nan,136.0,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,7,0,0.0,nan,3.864141960407692e-06,nan,136.0,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,8,0,0.15625,nan,0.0001487535470603863,nan,126.5,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,9,0,0.03125,nan,6.562765527013716e-05,nan,89.5,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,10,0,0.15625,nan,0.00018328870850424614,nan,53.0,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,11,1,0.21875,0.0,0.00020952469609337307,1.3018735671721515e-06,89.5,157.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,12,0,0.0,nan,9.00514653780942e-06,nan,118.0,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,13,5,0.15625,0.0,0.00024150357458734787,6.081073649784052e-05,75.0,145.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,14,3,0.1875,0.3333333333333333,0.00035259239920842976,0.00017817992724644682,71.5,28.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,15,1,0.15625,1.0,7.011532396314531e-05,0.00024554895935580134,107.0,14.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,16,1,0.03125,0.0,1.4338500942559956e-05,0.00010329391807317734,102.5,46.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,17,4,0.125,0.5,2.531031033208021e-05,9.348142507681345e-05,124.0,100.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,18,0,0.0625,nan,2.2814619839296503e-05,nan,135.0,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,19,1,0.03125,0.0,4.91681244569175e-05,0.0005551207577809691,144.5,96.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,20,2,0.0625,0.5,0.00013725716170086817,0.0015786189469508827,145.0,36.5
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,21,1,0.21875,0.0,0.00019305923569324987,3.336022864203203e-12,61.5,180.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,22,1,0.15625,1.0,0.0007110995289053714,0.007538910023868084,148.5,3.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,23,1,0.03125,0.0,3.227614207750492e-05,0.0006877736886963248,172.5,32.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,24,1,0.09375,0.0,0.0005570048720631974,2.986412823702267e-07,143.0,128.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,25,0,0.09375,nan,9.244908538177101e-05,nan,110.5,nan
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,26,2,0.0625,0.0,8.139809060595787e-05,5.7425612258465986e-08,139.0,135.5
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,27,1,0.15625,0.0,0.0012850454518031895,5.469821262593655e-10,128.5,154.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,28,1,0.0,0.0,5.3669758892836075e-05,1.7592114431863592e-09,104.0,92.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,29,1,0.0,0.0,6.013641534873887e-05,0.00022862925834488124,176.0,81.0
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,30,4,0.25,0.0,0.0005595904944537166,4.912415112583491e-06,124.0,165.5
evq,32768,a62680ac,passkey-L32768-d90p0-t01-s42,31,1,0.0625,1.0,6.905058352479715e-05,0.0021406454034149647,137.0,11.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,0,0,0.0,nan,3.908102794051083e-05,nan,115.0,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,1,0,0.0,nan,1.2764756545186051e-05,nan,167.5,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,2,0,0.0,nan,9.611852601665305e-05,nan,115.0,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,3,0,0.1875,nan,0.00010043262250292173,nan,42.0,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,4,0,0.09375,nan,8.797443547337025e-05,nan,99.5,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,5,0,0.21875,nan,9.69407608408801e-05,nan,41.0,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,6,0,0.09375,nan,9.52279376633669e-05,nan,60.0,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,7,0,0.03125,nan,7.00347551401137e-05,nan,188.5,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,8,0,0.09375,nan,7.923615453364619e-05,nan,73.5,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,9,0,0.09375,nan,7.0333336651629e-05,nan,151.5,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,10,0,0.1875,nan,8.913494878015626e-05,nan,93.0,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,11,1,0.0625,0.0,7.500768703039284e-05,7.723211456323043e-05,157.5,30.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,12,0,0.09375,nan,7.779468035096215e-05,nan,69.0,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,13,5,0.15625,0.2,8.603751439295593e-05,7.875884548411705e-05,85.5,31.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,14,3,0.0625,0.0,8.026313531672713e-05,5.0608211798438184e-05,116.0,155.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,15,1,0.09375,0.0,0.00010325851286552279,0.00018086881027556956,125.0,106.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,16,1,0.0625,0.0,9.780282641713711e-05,3.8751903048250824e-05,115.5,196.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,17,4,0.3125,0.25,9.512417233281667e-05,9.016835974762216e-05,49.5,97.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,18,0,0.15625,nan,0.00011629527745071755,nan,113.0,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,19,1,0.09375,0.0,9.961924459389593e-05,0.00022366232587955892,91.0,55.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,20,2,0.21875,0.0,0.00014629043539571285,0.00015227133553707972,45.5,87.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,21,1,0.1875,0.0,0.00010476376155565958,5.059187242295593e-05,102.5,102.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,22,1,0.1875,0.0,0.00013028627171252083,0.0002206597273470834,70.0,91.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,23,1,0.125,0.0,0.00019431825307947292,0.0002009193121921271,48.5,78.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,24,1,0.09375,0.0,0.00019769322352125585,5.702364433091134e-05,75.5,139.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,25,0,0.125,nan,0.000120317554824112,nan,76.5,nan
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,26,2,0.09375,0.0,9.836114045591593e-05,1.0627544710928305e-07,81.5,201.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,27,1,0.09375,1.0,0.00021386867878713488,0.0017592753283679485,103.0,13.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,28,1,0.09375,0.0,9.743502822369334e-05,2.644170672283508e-05,97.5,68.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,29,1,0.15625,0.0,0.00042940167936759754,0.00013449335529003292,62.5,94.0
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,30,4,0.1875,0.5,0.00020367779292686586,0.0008189264516431649,54.0,14.5
geo,32768,d83f24b6,passkey-L32768-d10p0-t00-s42,31,1,0.0,0.0,4.376888578379139e-05,0.000636263401247561,138.0,37.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,0,0,0.0,nan,4.084318408815611e-05,nan,115.0,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,1,0,0.0,nan,1.4057505101305878e-05,nan,167.5,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,2,0,0.0,nan,9.734208992995264e-05,nan,115.5,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,3,0,0.1875,nan,0.00010111970345860755,nan,43.5,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,4,0,0.09375,nan,8.754836312618863e-05,nan,99.5,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,5,0,0.1875,nan,9.60503914484434e-05,nan,41.0,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,6,0,0.09375,nan,9.538538745346159e-05,nan,60.0,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,7,0,0.03125,nan,6.986552659782319e-05,nan,188.0,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,8,0,0.09375,nan,7.847707229302614e-05,nan,74.0,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,9,0,0.09375,nan,7.16264360249852e-05,nan,151.5,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,10,0,0.15625,nan,9.111221777402534e-05,nan,96.0,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,11,1,0.0625,0.0,7.69403514482292e-05,7.971786544658244e-05,153.0,30.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,12,0,0.09375,nan,7.938730851719811e-05,nan,69.5,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,13,5,0.125,0.2,9.045543924912636e-05,8.184802645700983e-05,83.0,31.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,14,3,0.0625,0.0,8.330859952820902e-05,5.544179536324615e-05,115.0,155.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,15,1,0.09375,0.0,0.00010568550851530745,0.00018059708236251026,125.5,104.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,16,1,0.0625,0.0,9.91556203757682e-05,3.68369001080282e-05,114.5,207.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,17,4,0.28125,0.25,9.867846861766338e-05,0.00010189328895648941,50.5,96.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,18,0,0.15625,nan,0.00012201603851735854,nan,113.0,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,19,1,0.09375,0.0,0.00010364526849571121,0.00023567606694996357,96.0,29.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,20,2,0.25,0.0,0.00015447339114871284,0.00018647040269570425,46.0,87.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,21,1,0.1875,0.0,0.00011239985309430267,5.352602602215484e-05,103.0,102.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,22,1,0.1875,0.0,0.000127397282540187,0.00018956487474497408,70.5,101.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,23,1,0.15625,1.0,0.0002115774793765013,0.00034687630250118673,41.0,1.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,24,1,0.09375,0.0,0.00022630382162347473,6.51160444249399e-05,81.0,141.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,25,0,0.125,nan,0.00012445982219411178,nan,75.0,nan
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,26,2,0.09375,0.0,0.00010210015660216953,7.941006430201014e-08,72.5,207.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,27,1,0.09375,0.0,0.00019103630727478407,0.0010120333172380924,107.0,30.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,28,1,0.09375,0.0,0.0001014617106380744,6.285399285843596e-05,97.5,68.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,29,1,0.15625,0.0,0.0004307751611223772,0.0003531979746185243,57.5,59.0
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,30,4,0.1875,0.5,0.00021855241918056212,0.0009936711156797173,55.5,15.5
geo,32768,bd9e0fda,passkey-L32768-d10p0-t01-s42,31,1,0.03125,0.0,0.00017227925813556024,0.0010554712498560548,138.0,27.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,0,0,0.0,nan,5.140598484812376e-06,nan,159.0,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,1,0,0.0,nan,1.5988739420436104e-05,nan,171.5,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,2,0,0.09375,nan,0.00011341413966192704,nan,95.0,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,3,0,0.125,nan,9.73104611148301e-05,nan,62.0,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,4,0,0.09375,nan,8.853497820382472e-05,nan,66.0,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,5,0,0.125,nan,8.545908099222288e-05,nan,110.0,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,6,0,0.125,nan,8.200771264910145e-05,nan,109.5,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,7,0,0.03125,nan,9.494475375504408e-05,nan,69.0,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,8,0,0.15625,nan,8.33680579717111e-05,nan,146.0,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,9,0,0.09375,nan,9.190939726977376e-05,nan,68.0,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,10,0,0.28125,nan,0.00010446810097164416,nan,54.5,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,11,1,0.125,0.0,8.412227145981888e-05,5.2737435908056796e-05,91.5,112.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,12,0,0.03125,nan,9.923670029365894e-05,nan,78.5,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,13,5,0.1875,0.2,9.003199397739081e-05,8.70070987730287e-05,41.0,40.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,14,3,0.03125,0.0,6.993828083068365e-05,5.450958754712095e-05,167.5,176.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,15,1,0.15625,0.0,8.976485219136521e-05,0.0001368170924251899,103.0,70.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,16,1,0.0625,0.0,0.00010623414220845007,7.454221486113966e-05,113.0,185.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,17,4,0.1875,0.25,0.00010126707388735667,0.0001421934739482822,85.5,41.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,18,0,0.1875,nan,0.00012197110288525437,nan,73.0,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,19,1,0.125,0.0,9.918355328863981e-05,0.00011302941857138649,81.5,170.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,20,2,0.125,0.5,0.00011180275032529607,0.00013699024566449225,62.5,56.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,21,1,0.09375,0.0,8.43633403064814e-05,0.00011077816452598199,113.5,37.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,22,1,0.25,0.0,0.00012179823875158036,8.600824367022142e-05,67.0,155.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,23,1,0.09375,1.0,0.0001152334494349816,0.0001935921172844246,107.0,9.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,24,1,0.03125,0.0,0.0001443658071025311,0.0001912526204250753,67.5,57.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,25,0,0.15625,nan,9.470492394036967e-05,nan,76.0,nan
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,26,2,0.1875,0.0,0.00013147581123007512,8.866554708220065e-05,52.5,55.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,27,1,0.09375,1.0,0.0001539634166749515,0.0008795847534202039,92.0,15.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,28,1,0.09375,0.0,0.00012318346891829896,1.2931782293890137e-05,137.5,77.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,29,1,0.0625,0.0,5.353594796653205e-05,3.9217360608745366e-05,84.5,68.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,30,4,0.09375,0.0,0.00010928788433828274,0.00019986104325653287,67.5,48.0
geo,32768,1d340df0,passkey-L32768-d25p0-t00-s42,31,1,0.0625,1.0,0.000246327793884499,0.0065058134496212006,131.5,1.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,0,0,0.0,nan,6.0241900828160325e-06,nan,159.0,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,1,0,0.0,nan,1.5836310192085534e-05,nan,171.5,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,2,0,0.09375,nan,0.00011598110086197266,nan,94.5,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,3,0,0.125,nan,9.558690248923085e-05,nan,60.0,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,4,0,0.09375,nan,8.937561779021053e-05,nan,65.5,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,5,0,0.125,nan,8.581295605836203e-05,nan,108.0,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,6,0,0.125,nan,8.244404693869001e-05,nan,108.5,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,7,0,0.03125,nan,9.557561384099245e-05,nan,67.5,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,8,0,0.15625,nan,8.371888088731794e-05,nan,148.0,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,9,0,0.09375,nan,9.213671614816121e-05,nan,69.5,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,10,0,0.25,nan,0.00010601701660561957,nan,51.0,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,11,1,0.125,0.0,8.493150471622357e-05,5.3886426030658185e-05,93.0,110.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,12,0,0.03125,nan,0.00010049013508250937,nan,78.0,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,13,5,0.1875,0.2,9.090327034755319e-05,8.89134535100311e-05,41.5,41.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,14,3,0.03125,0.0,6.982655764886658e-05,5.6605279193414994e-05,167.0,177.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,15,1,0.125,0.0,8.918060120777227e-05,0.00014117920363787562,104.0,69.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,16,1,0.0625,0.0,0.00010589522517534533,7.171565812313929e-05,112.5,185.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,17,4,0.1875,0.25,0.00010221553651490467,0.00014671055396320298,84.0,41.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,18,0,0.1875,nan,0.00012254111697984627,nan,73.0,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,19,1,0.125,0.0,0.00010041433347396378,0.000110120206954889,80.5,173.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,20,2,0.125,0.5,0.0001105339101741265,0.00013203471462475136,62.5,56.5
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,21,1,0.09375,0.0,8.402017363096093e-05,0.00010394932178314775,112.5,37.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,22,1,0.25,0.0,0.00012349603912298335,9.571619739290327e-05,70.5,138.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,23,1,0.09375,1.0,0.00011712974026067968,0.00020036401110701263,105.0,4.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,24,1,0.03125,0.0,0.00014784696855940638,0.00014273311535362154,68.5,56.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,25,0,0.15625,nan,8.716751605319928e-05,nan,76.0,nan
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,26,2,0.1875,0.0,0.0001401402783045569,9.076484275283292e-05,52.0,53.5
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,27,1,0.09375,1.0,0.0001546623211590159,0.000938824494369328,78.5,15.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,28,1,0.09375,0.0,0.00011813434238867881,2.4511102310498245e-05,125.5,77.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,29,1,0.0625,0.0,5.2900945694989154e-05,3.557110176188871e-05,88.5,63.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,30,4,0.09375,0.0,0.00010578428061336353,0.00010413420505983595,69.0,48.0
geo,32768,16714dd9,passkey-L32768-d25p0-t01-s42,31,1,0.0625,1.0,0.00038320329758620723,0.0037935632281005383,131.5,1.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,0,0,0.0,nan,7.997846322091898e-05,nan,73.0,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,1,0,0.15625,nan,0.00022940226292433863,nan,30.0,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,2,0,0.03125,nan,5.658064225144699e-05,nan,155.0,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,3,0,0.0,nan,7.085596610068023e-05,nan,181.5,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,4,0,0.03125,nan,8.789506546236225e-05,nan,147.0,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,5,0,0.09375,nan,8.417611411459802e-05,nan,163.0,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,6,0,0.15625,nan,0.00010061870011668361,nan,107.5,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,7,0,0.125,nan,0.00011356217748925701,nan,52.0,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,8,0,0.125,nan,0.00011132670852020965,nan,79.0,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,9,0,0.03125,nan,0.00010610873914629337,nan,81.5,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,10,0,0.0625,nan,0.00010113945768353005,nan,113.5,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,11,1,0.15625,0.0,0.0001047755390573002,9.051372762769461e-05,119.5,132.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,12,0,0.0,nan,0.00010590070189664402,nan,88.5,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,13,5,0.0,0.0,8.218612833843508e-05,7.310421715374104e-05,141.5,158.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,14,3,0.0,0.0,9.948350896138436e-05,0.00010233492018111671,103.0,118.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,15,1,0.03125,0.0,0.0001101990890219895,0.00012901195441372693,98.0,67.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,16,1,0.125,1.0,0.00011113048356037325,0.00020630174549296498,81.5,7.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,17,4,0.09375,0.0,0.00012184300874196197,9.933246656146366e-05,111.5,157.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,18,0,0.0,nan,0.00010209228139501647,nan,92.0,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,19,1,0.15625,1.0,0.0001285242738049419,0.00021568761439993978,69.0,7.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,20,2,0.0,0.0,8.218381390179275e-05,0.00010604986891848966,121.0,77.5
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,21,1,0.0625,0.0,0.00012220288556363812,7.789282244630158e-05,72.0,102.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,22,1,0.0625,1.0,0.00011627374806266744,0.0003014112589880824,117.0,2.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,23,1,0.0,0.0,8.881440635377658e-05,0.00018775445641949773,126.5,96.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,24,1,0.15625,0.0,0.00012416528835501595,0.00010589088924461976,124.5,53.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,25,0,0.125,nan,0.00014460173905206375,nan,83.5,nan
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,26,2,0.03125,0.0,0.00010625260733476694,0.00010141280654352158,110.5,44.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,27,1,0.125,0.0,0.0001488278295340706,0.00014615464897360653,97.5,164.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,28,1,0.09375,0.0,0.00015648301039306034,8.908111340133473e-05,70.5,57.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,29,1,0.0,0.0,4.867837811944886e-05,0.00011575587268453091,116.0,116.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,30,4,0.09375,0.0,0.00013755426431755202,7.687674115208765e-05,91.5,189.0
geo,32768,5255756c,passkey-L32768-d50p0-t00-s42,31,1,0.1875,0.0,0.00026762991199685897,5.27453885297291e-05,36.0,100.0
