arm,prompt_sha256,prompt_sha8,depth_percent,matched_pair,answer_position,layer,gold_token_id,delta_gold_raw,delta_gold_centred,delta_median_vocab,delta_mad_vocab,delta_gold_z,causal_delta_rank,l2_centred,kl_full_abl,kl_abl_full,tvd,gold_rank_full,gold_rank_ablated,gold_logprob_full,gold_logprob_ablated,gold_logit_full,gold_logit_ablated,gap_to_best_competitor_full,gap_to_best_competitor_ablated,best_competitor_id_full,best_competitor_id_ablated,entropy_full,top1_prob_full,gold_prob_full
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,6,18775,-0.0703125,-0.08984375,0.01953125,0.03515625,-1.723698616027832,120998,20.461238861083984,0.001977344509214163,0.0019772290252149105,0.025333959609270096,99243,97360,-15.277585983276367,-15.189887046813965,-1.5078125,-1.4375,10.7578125,10.6875,10591,34704,9.45006275177002,0.010891495272517204,2.3175478247594583e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,7,18775,-0.046875,-0.0693359375,0.0224609375,0.0380859375,-1.227919101715088,113381,19.831493377685547,0.0017565889284014702,0.001767314039170742,0.023176170885562897,118347,117732,-16.729976654052734,-16.651947021484375,-2.5,-2.453125,13.0625,12.953125,107324,107324,9.275309562683105,0.025540849193930626,5.4232977220181056e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,8,18775,-0.0625,-0.078125,0.015625,0.03515625,-1.4988683462142944,118270,19.82261848449707,0.0016956632025539875,0.0016971365548670292,0.02328566275537014,111129,109974,-16.01860237121582,-15.933722496032715,-2.265625,-2.203125,13.203125,13.078125,99074,99074,9.162798881530762,0.05987611413002014,1.1046110159895761e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,9,18775,-0.0234375,-0.033203125,0.009765625,0.037109375,-0.6034917235374451,93679,19.075241088867188,0.0015998396556824446,0.0016079624183475971,0.022883839905261993,111542,111071,-16.113975524902344,-16.076677322387695,-1.9609375,-1.9375,12.4609375,12.375,99074,99074,9.133856773376465,0.025912268087267876,1.0041286202522315e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,10,18775,0.75,0.671875,0.078125,0.1640625,2.762200355529785,606,88.72769927978516,0.04370732605457306,0.044119901955127716,0.12034407258033752,117643,122738,-16.804540634155273,-17.516090393066406,-2.5,-3.25,14.25,15.4375,107324,107324,8.633204460144043,0.07772789150476456,5.033623651229391e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,11,18775,0.6605949401855469,0.6137199401855469,0.046875,0.166259765625,2.489769220352173,1164,90.36382293701172,0.03615959361195564,0.03638352453708649,0.10646487027406693,69721,85175,-14.209400177001953,-14.800353050231934,0.000438690185546875,-0.66015625,10.312061309814453,10.72265625,39068,39068,9.141268730163574,0.020295845344662666,6.744285201421008e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,12,18775,0.796875,0.78125,0.015625,0.140625,3.747170925140381,66,77.26317596435547,0.025600001215934753,0.025436481460928917,0.08906687051057816,37659,56803,-12.923835754394531,-13.700728416442871,1.0390625,0.2421875,9.3984375,10.3828125,1108,1108,9.120965003967285,0.02944006584584713,2.43921158471494e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,13,18775,0.76171875,0.70703125,0.0546875,0.1953125,2.4416565895080566,1524,107.81809997558594,0.05160483717918396,0.05194244533777237,0.12591218948364258,57845,75933,-13.756446838378906,-14.445255279541016,0.486328125,-0.275390625,9.513671875,10.025390625,8843,8843,9.269224166870117,0.014367659576237202,1.0608428056002595e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,14,18775,0.849609375,0.755859375,0.09375,0.25,2.039280652999878,3550,138.55599975585938,0.08584367483854294,0.0859086886048317,0.16240692138671875,39543,58290,-13.057622909545898,-13.797450065612793,1.328125,0.478515625,8.484375,9.458984375,29234,29234,9.288941383361816,0.010324377566576004,2.1337641555874143e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,15,18775,0.671875,0.640625,0.03125,0.234375,1.843608021736145,4604,127.62405395507812,0.0719526931643486,0.07305404543876648,0.1494545042514801,93807,105981,-15.214292526245117,-15.857231140136719,-0.90625,-1.578125,10.53125,11.203125,95600,109197,9.320709228515625,0.009250820614397526,2.468975139890972e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,16,18775,0.8046875,0.8671875,-0.0625,0.265625,2.2020139694213867,2156,146.435791015625,0.09574338793754578,0.09586095064878464,0.17062968015670776,103877,116016,-15.559419631958008,-16.4656925201416,-1.8515625,-2.65625,11.1015625,11.90625,7876,78832,9.456985473632812,0.011587167158722878,1.748356197595058e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,17,18775,0.6875,0.68359375,0.00390625,0.26953125,1.710664987564087,6247,148.3262939453125,0.10098305344581604,0.10035912692546844,0.176876500248909,113703,120423,-16.3153018951416,-17.060800552368164,-2.28125,-2.96875,12.46875,13.90625,98516,98516,9.147006034851074,0.021353252232074738,8.210212598669386e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,18,18775,0.6875,0.619140625,0.068359375,0.255859375,1.632164716720581,7124,139.2849578857422,0.0884711891412735,0.08805526047945023,0.16724547743797302,115462,121110,-16.46089744567871,-17.097614288330078,-2.296875,-2.984375,12.671875,13.796875,96428,96428,9.116744995117188,0.02261771261692047,7.097789023191581e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,19,18775,0.84375,0.75,0.09375,0.26171875,1.9328690767288208,3905,142.1840362548828,0.09416218101978302,0.09444601833820343,0.17181718349456787,86913,102919,-14.797822952270508,-15.524206161499023,-0.671875,-1.515625,11.109375,11.390625,100309,100309,9.21066665649414,0.025010783225297928,3.744442267361592e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,20,18775,0.71875,0.5546875,0.1640625,0.25390625,1.4735029935836792,9344,136.92996215820312,0.08070331811904907,0.0813378393650055,0.1583666205406189,114498,120061,-16.355453491210938,-16.83974838256836,-2.03125,-2.75,13.59375,13.875,100309,100309,9.013667106628418,0.06318400055170059,7.887089736868802e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,21,18775,0.984375,0.80078125,0.18359375,0.283203125,1.907180905342102,4378,154.00350952148438,0.09992506355047226,0.10067661106586456,0.1761147379875183,116286,122791,-16.510805130004883,-17.24216079711914,-2.140625,-3.125,13.203125,13.6875,100309,100309,9.104352951049805,0.036600977182388306,6.752249248620501e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,22,18775,1.546875,1.359375,0.1875,0.265625,3.451805830001831,116,144.7303924560547,0.09444516897201538,0.09453797340393066,0.1704481840133667,101727,120066,-15.253976821899414,-16.59663200378418,-1.234375,-2.78125,11.359375,12.78125,87274,87274,9.44316291809082,0.020351465791463852,2.3729141673811682e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,23,18775,1.421875,1.203125,0.21875,0.30029296875,2.702349901199341,911,165.1842803955078,0.12283533811569214,0.12266336381435394,0.19554942846298218,118367,125420,-16.461944580078125,-17.650394439697266,-2.375,-3.796875,12.5,13.921875,87274,27444,9.388233184814453,0.019026098772883415,7.090360298889209e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,24,18775,1.8125,1.572265625,0.240234375,0.31494140625,3.367225170135498,195,172.22694396972656,0.13829092681407928,0.13714663684368134,0.20659667253494263,116510,125805,-16.359577178955078,-17.93121337890625,-2.5,-4.3125,11.6875,13.5625,87274,69682,9.446548461914062,0.00935281254351139,7.854632855242016e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,25,18775,1.671875,1.40625,0.265625,0.30078125,3.153463363647461,282,164.37173461914062,0.1320180594921112,0.13119716942310333,0.2029924839735031,104165,120863,-15.470186233520508,-16.881092071533203,-1.875,-3.546875,10.8125,12.359375,3748,435,9.514307022094727,0.009488395415246487,1.9115404370495526e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,26,18775,1.4375,1.19140625,0.24609375,0.2998046875,2.680386781692505,788,162.07325744628906,0.1281055212020874,0.12722519040107727,0.20143844187259674,101489,117669,-15.382037162780762,-16.618051528930664,-2.03125,-3.46875,10.84375,12.65625,435,435,9.441458702087402,0.010691704228520393,2.0876906603461975e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,27,18775,1.3046875,1.0546875,0.25,0.296875,2.3962173461914062,1548,161.41192626953125,0.13330881297588348,0.1323171705007553,0.20460201799869537,91055,109991,-14.928215026855469,-16.094749450683594,-1.7265625,-3.03125,10.7265625,12.46875,435,435,9.406505584716797,0.014970824122428894,3.286688752268674e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,28,18775,1.12109375,0.91796875,0.203125,0.27734375,2.2324695587158203,2248,151.61805725097656,0.112311452627182,0.10964225232601166,0.1831928789615631,11968,25480,-11.267961502075195,-12.27033805847168,1.46875,0.34765625,7.34375,8.46484375,435,435,9.416070938110352,0.019757717847824097,1.277575302083278e-05
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,29,18775,1.31640625,1.19140625,0.125,0.265625,3.025289535522461,362,144.43833923339844,0.10156368464231491,0.10043618828058243,0.17613674700260162,14631,34922,-11.539434432983398,-12.695646286010742,1.609375,0.29296875,6.890625,7.89453125,53695,53695,9.417625427246094,0.009572988376021385,9.738392691360787e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,30,18775,1.2421875,1.1484375,0.09375,0.265625,2.9161808490753174,433,142.93272399902344,0.161517933011055,0.16497738659381866,0.23539671301841736,4952,12854,-11.5946626663208,-12.712320327758789,2.5,1.2578125,9.625,10.7421875,19664,320,5.666164875030518,0.13950389623641968,9.215141290042084e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,1,31,18775,1.359375,1.6171875,-0.2578125,0.203125,5.369984149932861,33,115.77957916259766,0.08371081948280334,0.0801033079624176,0.1591421514749527,1688,5748,-10.201092720031738,-11.59524917602539,3.9375,2.578125,7.5625,9.296875,13,13,6.059804916381836,0.07146178185939789,3.712972466018982e-05
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,0,1644,0.001953125,0.001953125,0.0,0.0078125,0.168622687458992,30846,3.777474880218506,9.760088141774759e-05,9.931052045430988e-05,0.004609610419720411,49399,49512,-13.362709045410156,-13.367207527160645,0.1357421875,0.1337890625,9.1767578125,9.1787109375,65954,65954,9.31378173828125,0.015207740478217602,1.5727119944131118e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,1,1644,0.0078125,0.0078125,0.0,0.013671875,0.38542330265045166,45920,6.3709330558776855,0.00029830916901119053,0.0002937308745458722,0.008935892954468727,108739,108787,-16.019439697265625,-16.022258758544922,-1.8515625,-1.859375,11.6640625,11.609375,12650,12650,9.245052337646484,0.012837590649724007,1.1036865288360787e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,2,1644,0.109375,0.109375,0.0,0.09375,0.7869059443473816,26861,49.35771179199219,0.011425170116126537,0.01138358749449253,0.05998750403523445,117949,118873,-16.91921615600586,-17.00889015197754,-2.390625,-2.5,12.828125,12.75,62633,62633,9.17242431640625,0.01672099344432354,4.48825758780913e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,3,1644,0.015625,0.0,0.015625,0.0703125,0.0,63253,38.55904769897461,0.00745314871892333,0.0074677299708127975,0.0481172576546669,115447,115394,-16.58205223083496,-16.567428588867188,-2.296875,-2.3125,12.046875,11.9375,63364,63364,9.259170532226562,0.010725006461143494,6.28790886025854e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,4,1644,-0.03125,-0.05078125,0.01953125,0.05859375,-0.5845586657524109,91214,30.733903884887695,0.00437401607632637,0.004368347581475973,0.03672147914767265,44279,43142,-13.095006942749023,-13.038677215576172,0.80859375,0.83984375,8.44140625,8.34765625,3633,3633,9.476887702941895,0.00952723529189825,2.0554680304485373e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,5,1644,-0.0045166015625,-0.0240478515625,0.01953125,0.05078125,-0.3194102942943573,81668,27.057130813598633,0.00349719962105155,0.0035022106021642685,0.033517174422740936,67537,66897,-14.031335830688477,-14.002056121826172,0.0262451171875,0.03076171875,9.1612548828125,9.28173828125,35760,37841,9.403325080871582,0.0076727475970983505,8.058760840867762e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,6,1644,0.0205078125,0.0048828125,0.015625,0.046875,0.0702594593167305,62634,25.49553871154785,0.0028961056377738714,0.0028984113596379757,0.030211886391043663,56664,56758,-13.597956657409668,-13.599536895751953,0.197265625,0.1767578125,9.490234375,9.5107421875,79623,79623,9.366029739379883,0.016445189714431763,1.2430324431988993e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,7,1644,-0.00390625,-0.0166015625,0.0126953125,0.0439453125,-0.25480765104293823,77843,22.937631607055664,0.0024087615311145782,0.0024135932326316833,0.027699464932084084,74736,74320,-14.271146774291992,-14.250078201293945,-0.259765625,-0.255859375,9.447265625,9.443359375,107324,107324,9.481461524963379,0.008035543374717236,6.340444542729529e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,8,1644,0.0390625,0.01171875,0.02734375,0.04296875,0.18395203351974487,52062,24.434749603271484,0.0030595522839576006,0.0030394543427973986,0.030658531934022903,68021,68355,-14.031635284423828,-14.039094924926758,-0.416015625,-0.455078125,10.916015625,10.767578125,79451,79451,9.208330154418945,0.0443509966135025,8.05634840617131e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,9,1644,0.015625,-0.0078125,0.0234375,0.0439453125,-0.11990948021411896,66215,24.28577995300293,0.0030150788370519876,0.003008859232068062,0.030841559171676636,115450,115392,-16.390872955322266,-16.376272201538086,-2.484375,-2.5,12.421875,12.25,79451,79451,9.338582038879395,0.018892349675297737,7.612622709984862e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,10,1644,0.0,-0.140625,0.140625,0.25,-0.3794010579586029,82933,134.54452514648438,0.09989449381828308,0.10198883712291718,0.17851218581199646,114511,112838,-16.450733184814453,-16.369483947753906,-2.296875,-2.296875,13.296875,13.921875,125563,125563,8.993680953979492,0.042687155306339264,7.170300619918635e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,11,1644,-0.38671875,-0.56640625,0.1796875,0.29296875,-1.3040155172348022,115506,159.60316467285156,0.12234508991241455,0.12216149270534515,0.1927766501903534,98213,85946,-15.369392395019531,-14.8107328414917,-1.28125,-0.89453125,11.09375,11.01953125,18143,18143,9.30258560180664,0.013903114944696426,2.1142565742593433e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,12,1644,-0.140625,-0.2265625,0.0859375,0.26171875,-0.58388751745224,91633,142.88006591796875,0.09330040216445923,0.09139414131641388,0.16853749752044678,109541,106200,-16.016765594482422,-15.792631149291992,-2.203125,-2.0625,11.453125,11.8125,1108,1108,9.365562438964844,0.010424035601317883,1.106641818182652e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,13,1644,0.015625,-0.1171875,0.1328125,0.3203125,-0.2467649132013321,76287,172.87380981445312,0.14975902438163757,0.1445891559123993,0.2098361998796463,114817,113551,-16.520063400268555,-16.409671783447266,-2.328125,-2.34375,13.078125,13.78125,119,119,9.170255661010742,0.03200256824493408,6.69002346853631e-08
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,14,1644,0.015625,-0.1875,0.203125,0.34765625,-0.3637703061103821,82049,190.28543090820312,0.17045508325099945,0.16603462398052216,0.22833988070487976,105232,102346,-15.92142391204834,-15.675503730773926,-1.46875,-1.484375,12.15625,11.734375,33389,72924,9.071159362792969,0.02316359058022499,1.217344305359802e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,15,1644,0.69140625,0.51171875,0.1796875,0.328125,1.051884412765503,18736,178.6916961669922,0.1689043641090393,0.1565294861793518,0.21788190305233002,93041,103466,-15.196878433227539,-15.63981819152832,-0.93359375,-1.625,11.62109375,10.875,26062,119,9.217428207397461,0.027993444353342056,2.5123466684817686e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,16,1644,2.22265625,2.095703125,0.126953125,0.337890625,4.183402061462402,12,185.37661743164062,0.17943422496318817,0.17606614530086517,0.2270946204662323,75914,115700,-14.38759994506836,-16.45090103149414,-0.58984375,-2.8125,10.33984375,11.8125,21206,21206,9.190986633300781,0.0174615029245615,5.643450435854902e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,17,1644,2.31884765625,2.10009765625,0.21875,0.330078125,4.291397571563721,7,181.01918029785156,0.19325704872608185,0.18219231069087982,0.23427075147628784,68563,112261,-14.281660079956055,-16.313095092773438,0.10009765625,-2.21875,11.02490234375,12.40625,12650,73338,8.914219856262207,0.03851305693387985,6.274134420891642e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,18,1644,2.130859375,1.826171875,0.3046875,0.336181640625,3.663900375366211,61,185.71286010742188,0.200666606426239,0.1949760615825653,0.24115192890167236,64080,106187,-14.142120361328125,-15.854377746582031,0.271484375,-1.859375,10.916015625,11.671875,24663,24663,8.759176254272461,0.03971186652779579,7.213651542770094e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,19,1644,2.478515625,2.134765625,0.34375,0.3515625,4.095658302307129,14,192.317138671875,0.22592131793498993,0.21668276190757751,0.25424981117248535,82225,118755,-14.755622863769531,-16.777917861938477,-0.443359375,-2.921875,12.193359375,12.859375,100309,100309,8.782088279724121,0.07712999731302261,3.905839776052744e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,20,1644,2.361328125,1.994140625,0.3671875,0.34765625,3.8688485622406006,30,188.62013244628906,0.1958228051662445,0.19605495035648346,0.24620603024959564,82654,117995,-14.779332160949707,-16.619131088256836,-0.326171875,-2.6875,12.638671875,13.5,100309,100309,8.497343063354492,0.11757715791463852,3.8143241454235977e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,21,1644,2.048828125,1.689453125,0.359375,0.373046875,3.054630756378174,319,201.87603759765625,0.19081862270832062,0.19064755737781525,0.2451697438955307,62791,103516,-13.968720436096191,-15.526798248291016,0.478515625,-1.5703125,11.208984375,11.9453125,100309,100309,8.933089256286621,0.0633084774017334,8.579496579841361e-07
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,22,1644,2.453125,2.1171875,0.3359375,0.349609375,4.084625720977783,15,188.7721710205078,0.18375638127326965,0.2150861769914627,0.23629771173000336,44079,99857,-12.968185424804688,-15.063263893127441,1.0078125,-1.4453125,8.8046875,10.8203125,100309,13783,9.551605224609375,0.015553051605820656,2.3333968783845194e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,23,1644,2.287109375,1.958984375,0.328125,0.35546875,3.717111349105835,57,192.54835510253906,0.17249441146850586,0.1835467517375946,0.23005448281764984,24565,73978,-12.08054256439209,-14.037046432495117,1.8359375,-0.451171875,7.7890625,9.701171875,13645,82492,9.608541488647461,0.013684656471014023,5.66874632568215e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,24,1644,2.388671875,2.037109375,0.3515625,0.37109375,3.702599287033081,67,202.67422485351562,0.20654889941215515,0.21418775618076324,0.2492479681968689,18055,64344,-11.723888397216797,-13.793562889099121,1.9765625,-0.412109375,7.1484375,9.287109375,100309,435,9.554405212402344,0.01030165795236826,8.098040780168958e-06
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,25,1644,2.20703125,1.8359375,0.37109375,0.35546875,3.4836337566375732,94,193.01951599121094,0.19193094968795776,0.19667495787143707,0.24142473936080933,7869,36444,-10.818119049072266,-12.699296951293945,2.734375,0.52734375,5.828125,8.41015625,435,435,9.549739837646484,0.0068057081662118435,2.0033212422276847e-05
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,26,1644,2.38671875,2.02734375,0.359375,0.359375,3.8050076961517334,59,197.20712280273438,0.21345700323581696,0.22047209739685059,0.2553650438785553,4358,28179,-10.256574630737305,-12.39891242980957,3.0625,0.67578125,5.8125,8.57421875,435,435,9.448007583618164,0.01174797210842371,3.5125802241964266e-05
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,27,1644,2.1796875,1.801513671875,0.378173828125,0.370361328125,3.2808616161346436,133,199.6958770751953,0.2332836538553238,0.23959477245807648,0.26994210481643677,1388,10540,-9.233165740966797,-11.26827621459961,3.921875,1.7421875,4.578125,7.5703125,578,578,9.416675567626953,0.00951352994889021,9.774331556400284e-05
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,28,1644,2.4375,2.125,0.3125,0.34375,4.16957950592041,14,188.20640563964844,0.2146395742893219,0.20831617712974548,0.2536630630493164,238,3553,-7.807161331176758,-10.137284278869629,5.0,2.5625,3.75,6.75,578,578,9.283576965332031,0.017298052087426186,0.00040681121754460037
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,29,1644,1.9375,1.703125,0.234375,0.328125,3.5009281635284424,102,178.294189453125,0.18894332647323608,0.1867092102766037,0.23957620561122894,656,4354,-8.581975936889648,-10.30122184753418,4.625,2.6875,4.25,5.4375,5547,578,9.093034744262695,0.013141554780304432,0.00018745420675259084
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,30,1644,1.75,1.5546875,0.1953125,0.314453125,3.334749460220337,191,171.62384033203125,0.261717826128006,0.271543025970459,0.30512645840644836,147,661,-7.857600212097168,-9.537371635437012,6.375,4.625,5.25,7.4375,24,320,5.7722039222717285,0.07371120154857635,0.00038680099532939494
evq,933bec9a691d087076e420e784ed25c820c0ed4911235e4a2d9f9320d472938e,933bec9a,25.0,1,2,31,1644,1.5,1.75,-0.25,0.23046875,5.121557235717773,14,127.60298919677734,0.10014118254184723,0.09284376353025436,0.1758643537759781,143,613,-7.627615928649902,-9.215179443359375,6.4375,4.9375,5.0625,6.9375,13,13,6.135776519775391,0.07691024243831635,0.0004868200921919197
evq,c4b929f0a3fc5acbfb492f25a434328425c96a7cd11b346148dc14ada268d0c1,c4b929f0,25.0,1,0,0,15935,-0.0234375,-0.0185546875,-0.0048828125,0.0078125,-1.6019155979156494,116391,4.41364860534668,0.00011192154488526285,0.00010997583740390837,0.006278031971305609,22432,22153,-11.878342628479004,-11.864494323730469,1.7109375,1.734375,8.6640625,8.640625,47523,47523,9.666465759277344,0.04018425941467285,6.939071226952365e-06
evq,c4b929f0a3fc5acbfb492f25a434328425c96a7cd11b346148dc14ada268d0c1,c4b929f0,25.0,1,0,1,15935,0.0,0.0,0.0,0.015625,0.0,46363,8.27144718170166,0.0004941087099723518,0.0004906711983494461,0.011775562539696693,37452,37531,-13.327310562133789,-13.3360595703125,2.53125,2.53125,10.71875,10.71875,54759,54759,8.384660720825195,0.07364043593406677,1.6293806766043417e-06
evq,c4b929f0a3fc5acbfb492f25a434328425c96a7cd11b346148dc14ada268d0c1,c4b929f0,25.0,1,0,2,15935,-0.015625,-0.015625,0.0,0.0390625,-0.26979631185531616,73634,22.502531051635742,0.003317895345389843,0.0033082766458392143,0.032454878091812134,40646,40299,-13.738405227661133,-13.745659828186035,2.46875,2.484375,11.21875,11.265625,120896,120896,7.919741630554199,0.08048733323812485,1.0801558119055699e-06
evq,c4b929f0a3fc5acbfb492f25a434328425c96a7cd11b346148dc14ada268d0c1,c4b929f0,25.0,1,0,3,15935,-0.0625,-0.078125,0.015625,0.03125,-1.6862269639968872,118593,17.97525405883789,0.0016973353922367096,0.0017014186596497893,0.023224443197250366,5649,5219,-10.612814903259277,-10.52900505065918,4.34375,4.40625,7.34375,7.28125,63364,63364,8.910025596618652,0.03804199397563934,2.4598750314908102e-05
evq,c4b929f0a3fc5acbfb492f25a434328425c96a7cd11b346148dc14ada268d0c1,c4b929f0,25.0,1,0,4,15935,-0.03125,-0.046875,0.015625,0.02734375,-1.156269907951355,108764,14.418404579162598,0.001032510306686163,0.0010338572319597006,0.018126511946320534,2900,2729,-9.872560501098633,-9.824536323547363,4.625,4.65625,5.875,5.84375,117077,117077,9.299702644348145,0.018360374495387077,5.157051418791525e-05
evq,c4b929f0a3fc5acbfb492f25a434328425c96a7cd11b346148dc14ada268d0c1,c4b929f0,25.0,1,0,5,15935,-0.015625,-0.015625,0.0,0.0234375,-0.4496605396270752,84557,13.176057815551758,0.0008961161365732551,0.0008985432796180248,0.016678515821695328,27928,27596,-12.532247543334961,-12.50975227355957,2.125,2.140625,8.5,8.484375,61599,61599,9.147339820861816,0.01773441769182682,3.608394763432443e-06
evq,c4b929f0a3fc5acbfb492f25a434328425c96a7cd11b346148dc14ada268d0c1,c4b929f0,25.0,1,0,6,15935,0.0,-0.0078125,0.0078125,0.0234375,-0.2248302698135376,69439,13.86416244506836,0.0010149221634492278,0.0010149788577109575,0.017929760739207268,16384,16268,-11.804098129272461,-11.792409896850586,2.75,2.75,7.8125,7.8125,34704,34704,9.084373474121094,0.018470177426934242,7.47386638977332e-06
