case,b,L,phi,exact,approx_fit,approx_theory
b1e4,10000.0,16384,0.9375,0.8745361053128693,0.8795681928400558,0.8794458635196694
b1e4,10000.0,16384,0.940625,0.8747479469762428,0.8810514399734759,0.8809288671334585
b1e4,10000.0,16384,0.9437500000000001,0.8750999585876484,0.8825346871068962,0.8824118707472475
b1e4,10000.0,16384,0.946875,0.8756169310918955,0.8840179342403163,0.8838948743610364
b1e4,10000.0,16384,0.9500000000000001,0.8763173995741333,0.8855011813737363,0.8853778779748255
b1e4,10000.0,16384,0.953125,0.8772139294490713,0.8869844285071564,0.8868608815886144
b1e4,10000.0,16384,0.95625,0.878313550994168,0.8884676756405766,0.8883438852024035
b1e4,10000.0,16384,0.9593750000000001,0.8796182959004293,0.8899509227739968,0.8898268888161924
b1e4,10000.0,16384,0.9625,0.8811257958124376,0.8914341699074169,0.8913098924299814
b1e4,10000.0,16384,0.9656250000000001,0.88282990942831,0.8929174170408369,0.8927928960437705
b1e4,10000.0,16384,0.96875,0.8847213511992738,0.894400664174257,0.8942758996575595
b1e4,10000.0,16384,0.971875,0.8867883007126558,0.8958839113076772,0.8957589032713484
b1e4,10000.0,16384,0.9750000000000001,0.8890169772778945,0.8973671584410974,0.8972419068851375
b1e4,10000.0,16384,0.978125,0.8913921689667101,0.8988504055745175,0.8987249104989264
b1e4,10000.0,16384,0.9812500000000001,0.8938977093553133,0.9003336527079375,0.9002079141127155
b1e4,10000.0,16384,0.984375,0.8965168984948966,0.9018168998413576,0.9016909177265044
b1e4,10000.0,16384,0.9875,0.8992328672443191,0.9033001469747778,0.9031739213402934
b1e4,10000.0,16384,0.9906250000000001,0.9020288861026053,0.904783394108198,0.9046569249540826
b1e4,10000.0,16384,0.99375,0.9048886211549887,0.906266641241618,0.9061399285678715
b1e4,10000.0,16384,0.9968750000000001,0.907796340773771,0.9077498883750381,0.9076229321816605
b1e4,10000.0,16384,1.0,0.9107370773711421,0.9092331355084582,0.9091059357954494
b5e5,500000.0,16384,0.0,0.47545005387794126,0.43685337850855294,0.43454477938296904
b5e5,500000.0,16384,0.003125,0.4391558287884441,0.43895455409419937,0.4366576776607954
b5e5,500000.0,16384,0.00625,0.4516543998562331,0.44105572967984585,0.43877057593862173
b5e5,500000.0,16384,0.009375000000000001,0.4496144192143883,0.4431569052654923,0.44088347421644813
b5e5,500000.0,16384,0.0125,0.47928356610855516,0.44525808085113877,0.4429963724942745
b5e5,500000.0,16384,0.015625,0.47040910230529237,0.4473592564367852,0.44510927077210083
b5e5,500000.0,16384,0.018750000000000003,0.47547522412274346,0.44946043202243163,0.4472221690499272
b5e5,500000.0,16384,0.021875000000000002,0.4248828124432629,0.4515616076080781,0.4493350673277535
b5e5,500000.0,16384,0.025,0.47273688420495585,0.45366278319372455,0.4514479656055799
b5e5,500000.0,16384,0.028125,0.4603955694091433,0.455763958779371,0.4535608638834063
b5e5,500000.0,16384,0.03125,0.4769807194960254,0.45786513436501747,0.4556737621612326
b5e5,500000.0,16384,0.034375,0.4770468910943776,0.4599663099506639,0.45778666043905897
b5e5,500000.0,16384,0.037500000000000006,0.4781358746835682,0.4620674855363104,0.45989955871688537
b5e5,500000.0,16384,0.040625,0.47899835480665753,0.4641686611219568,0.4620124569947117
b5e5,500000.0,16384,0.043750000000000004,0.4769986153997864,0.46626983670760325,0.46412535527253806
b5e5,500000.0,16384,0.046875,0.44853213238177125,0.46837101229324973,0.4662382535503644
b5e5,500000.0,16384,0.05,0.5413558329507625,0.47047218787889616,0.46835115182819076
b5e5,500000.0,16384,0.053125000000000006,0.47216912124103194,0.4725733634645426,0.47046405010601716
b5e5,500000.0,16384,0.05625,0.4838193793111401,0.4746745390501891,0.4725769483838435
b5e5,500000.0,16384,0.059375000000000004,0.5170360818784507,0.4767757146358355,0.47468984666166986
b5e5,500000.0,16384,0.0625,0.5073398881107539,0.478876890221482,0.4768027449394962
b5e5,500000.0,16384,0.065625,0.47595581532175446,0.48097806580712843,0.47891564321732255
b5e5,500000.0,16384,0.06875,0.4553921253306951,0.4830792413927749,0.48102854149514895
b5e5,500000.0,16384,0.07187500000000001,0.4825243429586107,0.48518041697842135,0.4831414397729753
b5e5,500000.0,16384,0.07500000000000001,0.48899019033154584,0.4872815925640678,0.48525433805080165
b5e5,500000.0,16384,0.078125,0.4940476869839444,0.48938276814971426,0.487367236328628
b5e5,500000.0,16384,0.08125,0.5364586228709267,0.4914839437353607,0.48948013460645434
b5e5,500000.0,16384,0.084375,0.518156067878427,0.4935851193210071,0.49159303288428075
b5e5,500000.0,16384,0.08750000000000001,0.5081744015829603,0.4956862949066536,0.4937059311621071
b5e5,500000.0,16384,0.09062500000000001,0.5078885539101122,0.49778747049230004,0.49581882943993344
b5e5,500000.0,16384,0.09375,0.5022848858497191,0.4998886460779465,0.4979317277177598
b5e5,500000.0,16384,0.096875,0.5040300675997966,0.501989821663593,0.5000446259955862
b5e5,500000.0,16384,0.1,0.5058566297917331,0.5040909972492394,0.5021575242734125
b5e5,500000.0,16384,0.10312500000000001,0.4915635162958764,0.5061921728348858,0.5042704225512389
b5e5,500000.0,16384,0.10625000000000001,0.5095231271241893,0.5082933484205323,0.5063833208290652
b5e5,500000.0,16384,0.109375,0.5113887637376661,0.5103945240061788,0.5084962191068916
b5e5,500000.0,16384,0.1125,0.5132757100825155,0.5124956995918252,0.5106091173847179
b5e5,500000.0,16384,0.115625,0.5294487621829415,0.5145968751774717,0.5127220156625443
b5e5,500000.0,16384,0.11875000000000001,0.5170940166978756,0.5166980507631181,0.5148349139403707
b5e5,500000.0,16384,0.12187500000000001,0.5190299301627097,0.5187992263487646,0.5169478122181971
b5e5,500000.0,16384,0.125,0.5209931375840282,0.520900401934411,0.5190607104960234
b5e5,500000.0,16384,0.12812500000000002,0.5229403667177851,0.5230015775200575,0.5211736087738498
b5e5,500000.0,16384,0.13125,0.524913931470092,0.525102753105704,0.5232865070516761
b5e5,500000.0,16384,0.134375,0.5269162252261017,0.5272039286913504,0.5253994053295025
b5e5,500000.0,16384,0.1375,0.528909803296351,0.5293051042769968,0.5275123036073288
b5e5,500000.0,16384,0.140625,0.5308980881505616,0.5314062798626433,0.5296252018851552
b5e5,500000.0,16384,0.14375000000000002,0.5329079314288925,0.5335074554482897,0.5317381001629815
b5e5,500000.0,16384,0.146875,0.5349376571903746,0.5356086310339362,0.5338509984408079
b5e5,500000.0,16384,0.15000000000000002,0.5369667418900967,0.5377098066195827,0.5359638967186343
b5e5,500000.0,16384,0.153125,0.5390119254946286,0.539810982205229,0.5380767949964607
b5e5,500000.0,16384,0.15625,0.5410496134183151,0.5419121577908755,0.540189693274287
b5e5,500000.0,16384,0.15937500000000002,0.5430977583385809,0.544013333376522,0.5423025915521134
b5e5,500000.0,16384,0.1625,0.545151105702136,0.5461145089621684,0.5444154898299397
b5e5,500000.0,16384,0.16562500000000002,0.5472067030540332,0.5482156845478149,0.546528388107766
b5e5,500000.0,16384,0.16875,0.5492464891674884,0.5503168601334614,0.5486412863855924
b5e5,500000.0,16384,0.171875,0.55130492749989,0.5524180357191077,0.5507541846634187
b5e5,500000.0,16384,0.17500000000000002,0.5533723713770218,0.5545192113047542,0.5528670829412451
b5e5,500000.0,16384,0.178125,0.555445985733987,0.5566203868904007,0.5549799812190714
b5e5,500000.0,16384,0.18125000000000002,0.5575425475998204,0.5587215624760472,0.5570928794968979
b5e5,500000.0,16384,0.184375,0.559613636350867,0.5608227380616936,0.5592057777747242
b5e5,500000.0,16384,0.1875,0.5617080135025774,0.5629239136473401,0.5613186760525506
b5e5,500000.0,16384,0.19062500000000002,0.5637811560408834,0.5650250892329866,0.5634315743303769
b5e5,500000.0,16384,0.19375,0.5658822991755712,0.5671262648186329,0.5655444726082033
b5e5,500000.0,16384,0.19687500000000002,0.5679314642771442,0.5692274404042794,0.5676573708860296
b5e5,500000.0,16384,0.2,0.5700388215363844,0.5713286159899259,0.569770269163856
b5e5,500000.0,16384,0.203125,0.5721107987532628,0.5734297915755724,0.5718831674416823
b5e5,500000.0,16384,0.20625000000000002,0.5742488216532942,0.5755309671612188,0.5739960657195087
b5e5,500000.0,16384,0.209375,0.5763448266864895,0.5776321427468653,0.5761089639973351
b5e5,500000.0,16384,0.21250000000000002,0.5783925614884668,0.5797333183325117,0.5782218622751615
b5e5,500000.0,16384,0.215625,0.5805005787014033,0.5818344939181581,0.5803347605529878
b5e5,500000.0,16384,0.21875,0.5826056823788343,0.5839356695038046,0.5824476588308142
b5e5,500000.0,16384,0.22187500000000002,0.5846877303535047,0.5860368450894511,0.5845605571086405
b5e5,500000.0,16384,0.225,0.5868436804933066,0.5881380206750975,0.5866734553864669
b5e5,500000.0,16384,0.22812500000000002,0.5889429964144062,0.590239196260744,0.5887863536642932
b5e5,500000.0,16384,0.23125,0.590989956055828,0.5923403718463904,0.5908992519421196
b5e5,500000.0,16384,0.234375,0.5930878669702314,0.5944415474320368,0.5930121502199459
b5e5,500000.0,16384,0.23750000000000002,0.595243491337197,0.5965427230176833,0.5951250484977724
b5e5,500000.0,16384,0.240625,0.5972957237193433,0.5986438986033298,0.5972379467755986
b5e5,500000.0,16384,0.24375000000000002,0.5994112762159258,0.6007450741889762,0.5993508450534251
b5e5,500000.0,16384,0.246875,0.6015777296463631,0.6028462497746226,0.6014637433312514
b5e5,500000.0,16384,0.25,0.6036785775374036,0.6049474253602691,0.6035766416090778
b5e5,500000.0,16384,0.253125,0.605800171007228,0.6070486009459155,0.6056895398869041
b5e5,500000.0,16384,0.25625000000000003,0.6078232741694343,0.609149776531562,0.6078024381647305
b5e5,500000.0,16384,0.259375,0.6099950621316512,0.6112509521172085,0.6099153364425568
b5e5,500000.0,16384,0.2625,0.6120952312345211,0.6133521277028549,0.6120282347203831
b5e5,500000.0,16384,0.265625,0.6141383697657726,0.6154533032885013,0.6141411329982095
b5e5,500000.0,16384,0.26875,0.6163426817801734,0.6175544788741478,0.6162540312760358
b5e5,500000.0,16384,0.27187500000000003,0.6184590271968399,0.6196556544597943,0.6183669295538623
b5e5,500000.0,16384,0.275,0.6205751779165054,0.6217568300454408,0.6204798278316886
b5e5,500000.0,16384,0.278125,0.622593583348484,0.6238580056310872,0.622592726109515
b5e5,500000.0,16384,0.28125,0.624787973162587,0.6259591812167337,0.6247056243873413
b5e5,500000.0,16384,0.284375,0.6268157092863568,0.62806035680238,0.6268185226651677
b5e5,500000.0,16384,0.28750000000000003,0.628918091430777,0.6301615323880265,0.628931420942994
b5e5,500000.0,16384,0.290625,0.631104380322568,0.632262707973673,0.6310443192208204
b5e5,500000.0,16384,0.29375,0.6331997458921756,0.6343638835593195,0.6331572174986467
b5e5,500000.0,16384,0.296875,0.6353010514772499,0.6364650591449659,0.6352701157764731
b5e5,500000.0,16384,0.30000000000000004,0.6373222103947357,0.6385662347306124,0.6373830140542995
b5e5,500000.0,16384,0.30312500000000003,0.6394399888745579,0.6406674103162588,0.6394959123321259
b5e5,500000.0,16384,0.30625,0.6415379976537492,0.6427685859019052,0.6416088106099522
b5e5,500000.0,16384,0.309375,0.6437260804126922,0.6448697614875517,0.6437217088877786
b5e5,500000.0,16384,0.3125,0.6459197484463239,0.6469709370731982,0.6458346071656049
b5e5,500000.0,16384,0.31562500000000004,0.6479001471270877,0.6490721126588446,0.6479475054434313
b5e5,500000.0,16384,0.31875000000000003,0.650031510636992,0.651173288244491,0.6500604037212576
b5e5,500000.0,16384,0.321875,0.6522634800379664,0.6532744638301375,0.652173301999084
b5e5,500000.0,16384,0.325,0.654402821047835,0.6553756394157839,0.6542862002769103
b5e5,500000.0,16384,0.328125,0.6565006935937957,0.6574768150014304,0.6563990985547367
b5e5,500000.0,16384,0.33125000000000004,0.658499386719539,0.6595779905870769,0.6585119968325631
b5e5,500000.0,16384,0.33437500000000003,0.6605166848190176,0.6616791661727233,0.6606248951103895
b5e5,500000.0,16384,0.3375,0.6628729347512542,0.6637803417583698,0.6627377933882158
b5e5,500000.0,16384,0.340625,0.664724187891169,0.6658815173440162,0.6648506916660422
b5e5,500000.0,16384,0.34375,0.6671021639241497,0.6679826929296626,0.6669635899438685
b5e5,500000.0,16384,0.34687500000000004,0.6690909375055963,0.6700838685153092,0.6690764882216949
b5e5,500000.0,16384,0.35000000000000003,0.6710466933795873,0.6721850441009556,0.6711893864995212
b5e5,500000.0,16384,0.353125,0.6731617442923403,0.6742862196866021,0.6733022847773475
b5e5,500000.0,16384,0.35625,0.6752887322292186,0.6763873952722484,0.6754151830551739
b5e5,500000.0,16384,0.359375,0.6773700733383459,0.6784885708578949,0.6775280813330002
b5e5,500000.0,16384,0.36250000000000004,0.6794752155642045,0.6805897464435414,0.6796409796108267
b5e5,500000.0,16384,0.36562500000000003,0.6817703919019145,0.6826909220291879,0.681753877888653
b5e5,500000.0,16384,0.36875,0.6840644523371449,0.6847920976148343,0.6838667761664794
b5e5,500000.0,16384,0.371875,0.6858372138605069,0.6868932732004808,0.6859796744443057
b5e5,500000.0,16384,0.375,0.688138319620428,0.6889944487861273,0.6880925727221321
b5e5,500000.0,16384,0.37812500000000004,0.6902025492095099,0.6910956243717736,0.6902054709999584
b5e5,500000.0,16384,0.38125000000000003,0.6923748316253497,0.6931967999574201,0.6923183692777848
b5e5,500000.0,16384,0.384375,0.6942563240308657,0.6952979755430666,0.6944312675556112
b5e5,500000.0,16384,0.3875,0.6967962161560995,0.697399151128713,0.6965441658334375
b5e5,500000.0,16384,0.390625,0.6986277161914853,0.6995003267143595,0.6986570641112639
b5e5,500000.0,16384,0.39375000000000004,0.7004968946410477,0.701601502300006,0.7007699623890903
b5e5,500000.0,16384,0.39687500000000003,0.7028102173148689,0.7037026778856523,0.7028828606669166
b5e5,500000.0,16384,0.4,0.7051809996929419,0.7058038534712988,0.704995758944743
b5e5,500000.0,16384,0.403125,0.7074099644021871,0.7079050290569453,0.7071086572225693
b5e5,500000.0,16384,0.40625,0.7095466579036042,0.7100062046425917,0.7092215555003957
b5e5,500000.0,16384,0.40937500000000004,0.7116693528311264,0.7121073802282382,0.711334453778222
b5e5,500000.0,16384,0.41250000000000003,0.7138010402077364,0.7142085558138846,0.7134473520560485
b5e5,500000.0,16384,0.415625,0.7158976083119478,0.716309731399531,0.7155602503338747
b5e5,500000.0,16384,0.41875,0.7178602049896532,0.7184109069851775,0.7176731486117012
b5e5,500000.0,16384,0.421875,0.7196435707828366,0.720512082570824,0.7197860468895274
b5e5,500000.0,16384,0.42500000000000004,0.7214867105714684,0.7226132581564704,0.7218989451673539
b5e5,500000.0,16384,0.42812500000000003,0.7238518269920827,0.724714433742117,0.7240118434451802
b5e5,500000.0,16384,0.43125,0.7265315299865829,0.7268156093277633,0.7261247417230066
b5e5,500000.0,16384,0.434375,0.728389229381837,0.7289167849134097,0.7282376400008329
b5e5,500000.0,16384,0.4375,0.7298616080372184,0.7310179604990562,0.7303505382786593
b5e5,500000.0,16384,0.44062500000000004,0.7326920814199924,0.7331191360847027,0.7324634365564857
b5e5,500000.0,16384,0.44375000000000003,0.7348094596405164,0.7352203116703492,0.734576334834312
b5e5,500000.0,16384,0.446875,0.7361722211516438,0.7373214872559957,0.7366892331121384
b5e5,500000.0,16384,0.45,0.7393636114292041,0.739422662841642,0.7388021313899646
b5e5,500000.0,16384,0.453125,0.740448537584692,0.7415238384272884,0.7409150296677911
b5e5,500000.0,16384,0.45625000000000004,0.743374782414652,0.743625014012935,0.7430279279456175
b5e5,500000.0,16384,0.45937500000000003,0.7448740877462329,0.7457261895985814,0.7451408262234438
b5e5,500000.0,16384,0.4625,0.7475122559287886,0.7478273651842279,0.7472537245012701
b5e5,500000.0,16384,0.465625,0.7490365957834134,0.7499285407698744,0.7493666227790965
b5e5,500000.0,16384,0.46875,0.7519567262638465,0.7520297163555207,0.7514795210569228
b5e5,500000.0,16384,0.47187500000000004,0.7529305138594466,0.7541308919411672,0.7535924193347492
b5e5,500000.0,16384,0.47500000000000003,0.7565032765523736,0.7562320675268137,0.7557053176125756
b5e5,500000.0,16384,0.478125,0.7570754120700931,0.7583332431124601,0.7578182158904019
b5e5,500000.0,16384,0.48125,0.7603006811925275,0.7604344186981066,0.7599311141682283
b5e5,500000.0,16384,0.484375,0.7623294298189074,0.7625355942837531,0.7620440124460546
b5e5,500000.0,16384,0.48750000000000004,0.76328648870995,0.7646367698693994,0.764156910723881
b5e5,500000.0,16384,0.49062500000000003,0.7671065772577984,0.7667379454550459,0.7662698090017074
b5e5,500000.0,16384,0.49375,0.7683996861108917,0.7688391210406924,0.7683827072795337
b5e5,500000.0,16384,0.496875,0.7695283475807548,0.7709402966263388,0.7704956055573601
b5e5,500000.0,16384,0.5,0.7734091120113974,0.7730414722119853,0.7726085038351864
b5e5,500000.0,16384,0.503125,0.7752501961935852,0.7751426477976318,0.7747214021130129
b5e5,500000.0,16384,0.50625,0.7756681195640003,0.7772438233832781,0.7768343003908391
b5e5,500000.0,16384,0.509375,0.7788072870236435,0.7793449989689246,0.7789471986686656
b5e5,500000.0,16384,0.5125000000000001,0.7823681579469153,0.7814461745545711,0.7810600969464919
b5e5,500000.0,16384,0.515625,0.7832066207044839,0.7835473501402175,0.7831729952243183
b5e5,500000.0,16384,0.51875,0.7838698141934173,0.7856485257258641,0.7852858935021446
b5e5,500000.0,16384,0.521875,0.7871172731728644,0.7877497013115105,0.787398791779971
b5e5,500000.0,16384,0.525,0.7909523842668051,0.7898508768971568,0.7895116900577973
b5e5,500000.0,16384,0.5281250000000001,0.7925209707765586,0.7919520524828034,0.7916245883356237
b5e5,500000.0,16384,0.53125,0.7926644648764991,0.7940532280684498,0.79373748661345
b5e5,500000.0,16384,0.534375,0.7942209941723362,0.7961544036540963,0.7958503848912764
b5e5,500000.0,16384,0.5375,0.7979251842728674,0.7982555792397427,0.7979632831691027
b5e5,500000.0,16384,0.540625,0.8017772892772903,0.8003567548253891,0.800076181446929
b5e5,500000.0,16384,0.5437500000000001,0.8037668561851352,0.8024579304110356,0.8021890797247555
b5e5,500000.0,16384,0.546875,0.8040536007815053,0.8045591059966821,0.8043019780025817
b5e5,500000.0,16384,0.55,0.8044822353286238,0.8066602815823285,0.8064148762804082
b5e5,500000.0,16384,0.553125,0.8066028337174025,0.8087614571679749,0.8085277745582344
b5e5,500000.0,16384,0.55625,0.8103738463809433,0.8108626327536215,0.8106406728360609
b5e5,500000.0,16384,0.5593750000000001,0.8144464215189304,0.8129638083392678,0.8127535711138874
b5e5,500000.0,16384,0.5625,0.8173776979170113,0.8150649839249143,0.8148664693917136
b5e5,500000.0,16384,0.565625,0.8186414765920134,0.8171661595105608,0.81697936766954
b5e5,500000.0,16384,0.56875,0.8188143525358713,0.8192673350962072,0.8190922659473663
b5e5,500000.0,16384,0.571875,0.8190517813405402,0.8213685106818537,0.8212051642251927
b5e5,500000.0,16384,0.5750000000000001,0.820357847783895,0.8234696862675002,0.8233180625030191
b5e5,500000.0,16384,0.578125,0.8231010376622363,0.8255708618531465,0.8254309607808454
b5e5,500000.0,16384,0.58125,0.8269489918030435,0.827672037438793,0.8275438590586718
b5e5,500000.0,16384,0.584375,0.8311329964238618,0.8297732130244395,0.8296567573364981
b5e5,500000.0,16384,0.5875,0.8348327509082925,0.8318743886100859,0.8317696556143245
b5e5,500000.0,16384,0.5906250000000001,0.8374912050032753,0.8339755641957325,0.8338825538921508
b5e5,500000.0,16384,0.59375,0.8389610672988037,0.8360767397813789,0.8359954521699772
b5e5,500000.0,16384,0.596875,0.8394802516514944,0.8381779153670252,0.8381083504478035
b5e5,500000.0,16384,0.6000000000000001,0.8395338482577178,0.8402790909526718,0.84022124872563
b5e5,500000.0,16384,0.603125,0.8396776401986248,0.8423802665383182,0.8423341470034562
b5e5,500000.0,16384,0.6062500000000001,0.8403845602897559,0.8444814421239647,0.8444470452812827
b5e5,500000.0,16384,0.609375,0.8419482194789408,0.8465826177096111,0.8465599435591089
b5e5,500000.0,16384,0.6125,0.844450863277035,0.8486837932952576,0.8486728418369354
b5e5,500000.0,16384,0.6156250000000001,0.8477844639501211,0.850784968880904,0.8507857401147618
b5e5,500000.0,16384,0.61875,0.8517049306800029,0.8528861444665505,0.8528986383925881
b5e5,500000.0,16384,0.6218750000000001,0.8558988061567339,0.8549873200521969,0.8550115366704145
b5e5,500000.0,16384,0.625,0.8600461314114362,0.8570884956378433,0.8571244349482408
b5e5,500000.0,16384,0.628125,0.8638693693360118,0.8591896712234899,0.8592373332260672
b5e5,500000.0,16384,0.6312500000000001,0.8671642261074175,0.8612908468091363,0.8613502315038936
b5e5,500000.0,16384,0.634375,0.8698127487005444,0.8633920223947827,0.8634631297817199
b5e5,500000.0,16384,0.6375000000000001,0.8717818670274329,0.8654931979804292,0.8655760280595463
b5e5,500000.0,16384,0.640625,0.8731117644045263,0.8675943735660756,0.8676889263373726
b5e5,500000.0,16384,0.64375,0.8738985118133078,0.8696955491517221,0.869801824615199
b5e5,500000.0,16384,0.6468750000000001,0.8742747451693931,0.8717967247373686,0.8719147228930253
b5e5,500000.0,16384,0.65,0.8743911893200972,0.873897900323015,0.8740276211708516
b5e5,500000.0,16384,0.6531250000000001,0.8744008163467236,0.8759990759086614,0.876140519448678
b5e5,500000.0,16384,0.65625,0.8744465364512003,0.8781002514943079,0.8782534177265043
b5e5,500000.0,16384,0.659375,0.8746526343053662,0.8802014270799543,0.8803663160043307
b5e5,500000.0,16384,0.6625000000000001,0.875119696275414,0.8823026026656009,0.8824792142821571
b5e5,500000.0,16384,0.665625,0.8759225010780408,0.8844037782512473,0.8845921125599834
b5e5,500000.0,16384,0.6687500000000001,0.8771102274966274,0.8865049538368936,0.8867050108378098
b5e5,500000.0,16384,0.671875,0.878708323320057,0.8886061294225401,0.8888179091156361
b5e5,500000.0,16384,0.675,0.8807214393469188,0.8907073050081866,0.8909308073934625
b5e5,500000.0,16384,0.6781250000000001,0.8831369286488017,0.8928084805938331,0.893043705671289
b5e5,500000.0,16384,0.68125,0.8859285205641196,0.8949096561794795,0.8951566039491152
b5e5,500000.0,16384,0.6843750000000001,0.8890598853609557,0.897010831765126,0.8972695022269417
b5e5,500000.0,16384,0.6875,0.8924878999596277,0.8991120073507723,0.8993824005047679
b5e5,500000.0,16384,0.690625,0.8961655032083948,0.9012131829364189,0.9014952987825944
b5e5,500000.0,16384,0.6937500000000001,0.9000440899555826,0.9033143585220653,0.9036081970604207
b5e5,500000.0,16384,0.696875,0.9040754376199982,0.9054155341077117,0.9057210953382471
b5e5,500000.0,16384,0.7000000000000001,0.9082131892984934,0.9075167096933583,0.9078339936160734
b5e5,500000.0,16384,0.703125,0.912413936273563,0.9096178852790047,0.9099468918938998
b5e5,500000.0,16384,0.70625,0.9166379527119102,0.9117190608646512,0.9120597901717261
b5e5,500000.0,16384,0.7093750000000001,0.9208496387531264,0.9138202364502976,0.9141726884495525
b5e5,500000.0,16384,0.7125,0.9250177270917461,0.915921412035944,0.9162855867273788
b5e5,500000.0,16384,0.7156250000000001,0.9291153041765037,0.9180225876215905,0.9183984850052052
b5e5,500000.0,16384,0.71875,0.9331196915304344,0.920123763207237,0.9205113832830315
b5e5,500000.0,16384,0.721875,0.9370122263442455,0.9222249387928834,0.9226242815608579
b5e5,500000.0,16384,0.7250000000000001,0.940777974045852,0.92432611437853,0.9247371798386843
b5e5,500000.0,16384,0.728125,0.9444053994141768,0.9264272899641763,0.9268500781165105
b5e5,500000.0,16384,0.7312500000000001,0.9478860172310561,0.9285284655498227,0.928962976394337
b5e5,500000.0,16384,0.734375,0.9512140385751349,0.9306296411354692,0.9310758746721632
b5e5,500000.0,16384,0.7375,0.954386024694617,0.9327308167211157,0.9331887729499897
b5e5,500000.0,16384,0.7406250000000001,0.9574005569338815,0.9348319923067621,0.9353016712278162
b5e5,500000.0,16384,0.74375,0.9602579283801336,0.9369331678924087,0.9374145695056424
b5e5,500000.0,16384,0.7468750000000001,0.9629598606695611,0.939034343478055,0.9395274677834689
b5e5,500000.0,16384,0.75,0.9655092476695364,0.9411355190637014,0.9416403660612951
b5e5,500000.0,16384,0.753125,0.9679099264557259,0.943236694649348,0.9437532643391215
b5e5,500000.0,16384,0.7562500000000001,0.9701664750564236,0.9453378702349944,0.9458661626169478
b5e5,500000.0,16384,0.759375,0.9722840357740516,0.9474390458206408,0.9479790608947742
b5e5,500000.0,16384,0.7625000000000001,0.9742681624568074,0.9495402214062874,0.9500919591726007
b5e5,500000.0,16384,0.765625,0.9761246898316954,0.9516413969919337,0.9522048574504269
b5e5,500000.0,16384,0.76875,0.9778596228816727,0.9537425725775801,0.9543177557282534
b5e5,500000.0,16384,0.7718750000000001,0.97947904421988,0.9558437481632267,0.9564306540060796
b5e5,500000.0,16384,0.775,0.9809890374551408,0.9579449237488731,0.9585435522839061
b5e5,500000.0,16384,0.7781250000000001,0.9823956246330443,0.9600460993345195,0.9606564505617323
b5e5,500000.0,16384,0.78125,0.9837047159587962,0.962147274920166,0.9627693488395588
b5e5,500000.0,16384,0.784375,0.9849220701485246,0.9642484505058124,0.964882247117385
b5e5,500000.0,16384,0.7875000000000001,0.986053263905011,0.966349626091459,0.9669951453952115
b5e5,500000.0,16384,0.790625,0.9871036691646722,0.9684508016771054,0.9691080436730377
b5e5,500000.0,16384,0.7937500000000001,0.9880784369100228,0.9705519772627518,0.9712209419508642
b5e5,500000.0,16384,0.796875,0.9889824864822604,0.9726531528483982,0.9733338402286904
b5e5,500000.0,16384,0.8,0.9898204994599155,0.9747543284340447,0.9754467385065169
b5e5,500000.0,16384,0.8031250000000001,0.9905969172904008,0.9768555040196911,0.9775596367843433
b5e5,500000.0,16384,0.80625,0.9913159419712378,0.9789566796053375,0.9796725350621696
b5e5,500000.0,16384,0.8093750000000001,0.9919815391767006,0.9810578551909841,0.981785433339996
b5e5,500000.0,16384,0.8125,0.9925974433138816,0.9831590307766305,0.9838983316178223
b5e5,500000.0,16384,0.815625,0.9931671640703087,0.9852602063622771,0.9860112298956487
b5e5,500000.0,16384,0.8187500000000001,0.9936939940839098,0.9873613819479234,0.9881241281734752
b5e5,500000.0,16384,0.821875,0.9941810174260799,0.9894625575335698,0.9902370264513014
b5e5,500000.0,16384,0.8250000000000001,0.9946311186406906,0.9915637331192164,0.9923499247291279
b5e5,500000.0,16384,0.828125,0.9950469921268391,0.9936649087048628,0.9944628230069541
b5e5,500000.0,16384,0.83125,0.9954311516917751,0.9957660842905092,0.9965757212847806
b5e5,500000.0,16384,0.8343750000000001,0.9957859401334639,0.9978672598761558,0.9986886195626068
b5e5,500000.0,16384,0.8375,0.9961135387403315,0.9999684354618021,1.0008015178404333
b5e5,500000.0,16384,0.8406250000000001,0.9964159766195111,1.0020696110474485,1.0029144161182595
b5e5,500000.0,16384,0.84375,0.9966951397849186,1.004170786633095,1.005027314396086
b5e5,500000.0,16384,0.846875,0.9969527799532427,1.0062719622187415,1.0071402126739122
b5e5,500000.0,16384,0.8500000000000001,0.9971905230098899,1.0083731378043879,1.0092531109517386
b5e5,500000.0,16384,0.853125,0.9974098771184671,1.0104743133900345,1.0113660092295649
b5e5,500000.0,16384,0.8562500000000001,0.9976122404568606,1.0125754889756808,1.0134789075073913
b5e5,500000.0,16384,0.859375,0.9977989085707109,1.0146766645613272,1.0155918057852176
b5e5,500000.0,16384,0.8625,0.9979710813413107,1.0167778401469738,1.017704704063044
b5e5,500000.0,16384,0.8656250000000001,0.9981298695699546,1.0188790157326202,1.0198176023408705
b5e5,500000.0,16384,0.86875,0.9982763011846792,1.0209801913182666,1.0219305006186967
b5e5,500000.0,16384,0.8718750000000001,0.9984113270783943,1.0230813669039132,1.0240433988965232
b5e5,500000.0,16384,0.875,0.9985358265896971,1.0251825424895595,1.0261562971743494
b5e5,500000.0,16384,0.878125,0.9986506126393718,1.027283718075206,1.0282691954521759
