model,case_id,level,context_length,depth_name,depth_ratio,near_gap_tokens,repeat,passkey_true,passkey_false,true_key_token_len,false_key_token_len,true_loss,false_loss,margin_false_minus_true,hit
Sigmoid,L1_256_near20,L1,256,near20,,20.0,0,94308,42999,2,2,8.875,11.25,2.375,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,1,40798,68262,2,2,12.3125,13.3125,1.0,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,2,88023,32551,2,2,11.875,10.25,-1.625,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,3,54576,52307,2,2,7.875,10.25,2.375,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,4,92789,97970,3,3,6.65625,8.6875,2.03125,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,5,51111,21400,2,2,9.9375,8.1875,-1.75,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,6,57064,74563,2,2,9.75,10.4375,0.6875,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,7,85964,86281,2,2,9.5625,14.0,4.4375,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,8,82276,91496,3,3,8.375,10.125,1.75,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,9,93707,27704,2,2,10.8125,11.5,0.6875,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,10,88879,95869,2,2,14.5,12.75,-1.75,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,11,13680,11353,2,2,10.0,13.75,3.75,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,12,41832,18298,2,2,11.0,12.875,1.875,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,13,45231,39270,2,2,10.5625,10.0,-0.5625,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,14,54943,27703,2,2,9.6875,11.0625,1.375,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,15,51122,25032,2,2,8.75,11.5625,2.8125,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,16,69271,28730,2,2,12.625,10.75,-1.875,0
Sigmoid,L1_256_near20,L1,256,near20,,20.0,17,91814,97540,3,3,5.59375,8.125,2.53125,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,18,81792,93808,2,2,11.375,13.25,1.875,1
Sigmoid,L1_256_near20,L1,256,near20,,20.0,19,58219,86597,3,3,6.90625,9.5,2.59375,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,0,21074,78692,2,2,14.375,14.125,-0.25,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,1,28281,52419,2,2,15.125,13.75,-1.375,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,2,91489,94478,3,3,8.125,11.5,3.375,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,3,15277,51820,2,2,15.375,11.625,-3.75,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,4,95515,56090,2,2,10.9375,13.1875,2.25,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,5,86805,79121,2,2,12.375,10.5,-1.875,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,6,70460,38696,2,2,12.8125,12.5,-0.3125,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,7,34540,54588,2,2,11.0,10.875,-0.125,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,8,14608,60838,2,2,14.875,16.625,1.75,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,9,25817,45754,2,2,11.3125,14.25,2.9375,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,10,52852,78676,2,2,9.125,14.75,5.625,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,11,93628,89531,3,3,8.75,9.25,0.5,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,12,33621,16793,2,2,14.125,15.0625,0.9375,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,13,85286,99357,2,2,17.875,16.25,-1.625,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,14,49128,25293,2,2,9.75,12.25,2.5,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,15,42245,45407,2,2,13.75,12.5,-1.25,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,16,64778,95953,2,2,15.375,13.0,-2.375,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,17,88806,54593,2,2,11.875,12.625,0.75,1
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,18,28090,44896,2,2,14.75,14.125,-0.625,0
Sigmoid,L2_4096_hard,L2,4096,hard,0.1,,19,47628,23851,2,2,12.375,13.25,0.875,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,0,55242,76572,2,2,11.875,16.5,4.625,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,1,81206,13503,2,2,9.375,11.75,2.375,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,2,86854,47313,2,2,15.125,12.9375,-2.1875,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,3,15461,97908,2,2,14.375,18.625,4.25,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,4,84713,85644,2,2,13.75,15.5625,1.8125,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,5,44748,56040,2,2,13.125,10.875,-2.25,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,6,39308,61214,2,2,11.3125,13.3125,2.0,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,7,37416,89415,2,2,9.4375,15.25,5.8125,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,8,55043,42665,2,2,12.375,12.5,0.125,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,9,42731,39621,2,2,13.3125,11.75,-1.5625,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,10,46079,59495,2,2,14.5,12.625,-1.875,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,11,78937,91748,3,3,7.84375,9.4375,1.59375,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,12,33057,55465,2,2,12.125,12.875,0.75,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,13,91874,90587,3,3,7.53125,10.5625,3.03125,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,14,17515,48865,2,2,13.1875,12.875,-0.3125,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,15,90396,42890,2,2,12.75,14.5,1.75,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,16,37086,49089,2,2,9.5,10.4375,0.9375,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,17,34191,43460,2,2,10.625,14.75,4.125,1
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,18,57498,30325,2,2,11.375,11.375,0.0,0
Sigmoid,L2_4096_medium,L2,4096,medium,0.5,,19,41090,81467,2,2,13.125,13.875,0.75,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,0,58594,98273,2,2,10.5625,13.875,3.3125,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,1,21842,62787,2,2,12.125,13.375,1.25,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,2,92425,10224,2,2,10.875,9.25,-1.625,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,3,75440,46273,2,2,12.5,13.875,1.375,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,4,39698,30100,2,2,11.25,11.875,0.625,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,5,17842,27636,2,2,14.125,12.625,-1.5,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,6,46651,88607,2,2,18.125,13.875,-4.25,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,7,37298,51746,2,2,16.0,13.875,-2.125,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,8,30011,79119,2,2,8.5,16.5,8.0,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,9,23198,57896,2,2,10.125,13.0,2.875,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,10,94138,85780,2,2,10.8125,15.375,4.5625,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,11,31431,84056,2,2,10.0,11.0625,1.0625,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,12,56826,77944,2,2,10.8125,15.9375,5.125,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,13,20588,98964,2,2,11.25,12.8125,1.5625,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,14,68144,26914,2,2,17.5,16.0,-1.5,0
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,15,14325,99870,2,2,10.875,11.625,0.75,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,16,52550,73750,2,2,8.4375,8.75,0.3125,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,17,97823,20456,2,2,10.9375,15.625,4.6875,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,18,52039,98732,2,2,10.9375,14.3125,3.375,1
Sigmoid,L2_4096_easy,L2,4096,easy,0.9,,19,33405,54344,2,2,11.875,13.0,1.125,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,0,20942,83020,2,2,9.75,9.875,0.125,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,1,29594,23156,2,2,13.625,12.75,-0.875,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,2,74380,78797,3,3,10.125,10.125,0.0,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,3,88583,39921,2,2,12.8125,12.375,-0.4375,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,4,81493,43468,2,2,14.125,14.125,0.0,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,5,31112,35692,2,2,13.0625,15.125,2.0625,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,6,20866,37757,2,2,9.5,13.25,3.75,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,7,73812,89967,3,3,9.5625,10.3125,0.75,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,8,35499,57902,2,2,10.4375,12.375,1.9375,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,9,15079,17534,2,2,13.875,11.875,-2.0,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,10,59954,91288,2,2,13.375,11.0,-2.375,0
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,11,72901,68572,2,2,13.375,14.9375,1.5625,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,12,74533,42798,2,2,12.625,14.25,1.625,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,13,44460,70973,2,2,10.75,15.625,4.875,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,14,52236,95014,2,2,11.875,14.5,2.625,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,15,71983,28937,2,2,12.25,14.5,2.25,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,16,49564,74265,2,2,8.875,13.875,5.0,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,17,75154,65422,2,2,11.8125,14.875,3.0625,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,18,78250,68875,2,2,9.0,11.75,2.75,1
Sigmoid,L2_8192_hard,L2,8192,hard,0.1,,19,91214,12204,2,2,12.8125,13.9375,1.125,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,0,80000,10701,2,2,14.1875,13.5625,-0.625,0
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,1,71915,73361,3,3,8.75,11.3125,2.5625,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,2,14255,24386,2,2,15.9375,14.75,-1.1875,0
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,3,71485,95936,2,2,12.5,13.0,0.5,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,4,26291,43221,2,2,13.0,13.25,0.25,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,5,22277,88838,2,2,12.8125,14.375,1.5625,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,6,65708,86689,2,2,15.25,15.9375,0.6875,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,7,94024,50762,2,2,13.1875,13.6875,0.5,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,8,47002,57241,2,2,11.375,12.25,0.875,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,9,87313,89773,2,2,14.25,16.125,1.875,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,10,51262,41723,2,2,12.0625,12.25,0.1875,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,11,13337,89347,2,2,15.5625,13.5625,-2.0,0
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,12,89223,71073,2,2,14.25,16.875,2.625,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,13,58265,88540,2,2,13.625,11.4375,-2.1875,0
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,14,49402,96248,2,2,10.75,17.0,6.25,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,15,24066,29287,2,2,12.0,14.375,2.375,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,16,50331,17998,2,2,11.25,15.375,4.125,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,17,19588,50729,2,2,8.5,12.625,4.125,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,18,61259,71409,2,2,12.875,14.75,1.875,1
Sigmoid,L2_8192_medium,L2,8192,medium,0.5,,19,26948,88267,2,2,11.875,14.5,2.625,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,0,84077,87881,2,2,12.875,14.5,1.625,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,1,35746,37477,2,2,16.125,13.375,-2.75,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,2,67405,66675,2,2,10.0625,14.5,4.4375,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,3,58340,89903,3,3,7.375,8.5,1.125,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,4,68497,12541,2,2,17.625,14.9375,-2.6875,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,5,44171,20351,2,2,13.625,13.375,-0.25,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,6,13068,45980,2,2,8.625,11.5,2.875,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,7,17651,68611,2,2,12.9375,12.375,-0.5625,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,8,98775,90935,2,2,14.25,12.4375,-1.8125,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,9,76893,37278,2,2,13.25,14.875,1.625,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,10,70806,77216,2,2,7.4375,12.625,5.1875,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,11,65488,17854,2,2,12.125,13.0,0.875,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,12,50768,93782,2,2,9.375,12.875,3.5,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,13,30017,48507,2,2,11.0,15.1875,4.1875,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,14,15612,12212,2,2,12.375,10.4375,-1.9375,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,15,38229,52076,2,2,14.5,16.5,2.0,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,16,53295,49671,2,2,8.5,11.875,3.375,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,17,54433,27309,2,2,9.0,13.625,4.625,1
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,18,32336,67922,2,2,12.9375,11.0,-1.9375,0
Sigmoid,L2_8192_easy,L2,8192,easy,0.9,,19,95204,94207,2,2,12.75,13.375,0.625,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,0,52280,58133,2,2,12.875,14.125,1.25,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,1,71455,82186,2,2,13.875,14.0,0.125,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,2,11292,85238,2,2,14.9375,16.625,1.6875,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,3,14540,45799,2,2,11.25,11.125,-0.125,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,4,90855,35411,2,2,12.875,12.0,-0.875,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,5,47394,97509,2,2,14.875,13.75,-1.125,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,6,40351,79211,2,2,11.6875,15.375,3.6875,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,7,53201,11976,2,2,12.75,16.75,4.0,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,8,43224,38678,2,2,13.125,13.0,-0.125,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,9,22185,23996,2,2,10.5625,11.9375,1.375,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,10,26482,40979,2,2,10.0,10.375,0.375,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,11,29587,65251,2,2,12.375,13.75,1.375,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,12,79422,13223,2,2,14.75,15.375,0.625,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,13,64878,66789,2,2,15.875,13.25,-2.625,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,14,57273,65565,2,2,12.375,11.875,-0.5,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,15,54581,22198,2,2,12.125,11.6875,-0.4375,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,16,84322,65367,2,2,14.875,15.25,0.375,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,17,63374,19126,2,2,14.5,12.25,-2.25,0
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,18,82237,76617,3,3,9.875,11.25,1.375,1
Sigmoid,L3_12000_hard,L3,12000,hard,0.1,,19,87455,84297,2,2,12.875,12.5625,-0.3125,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,0,96166,34425,2,2,15.125,12.875,-2.25,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,1,96866,94520,3,3,10.4375,9.75,-0.6875,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,2,99375,70058,2,2,14.0,13.0,-1.0,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,3,23130,87633,2,2,9.25,12.75,3.5,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,4,76143,89398,2,2,14.625,13.875,-0.75,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,5,68414,69207,2,2,12.75,14.5625,1.8125,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,6,62151,38557,2,2,14.25,14.5,0.25,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,7,91427,72488,3,3,12.125,10.625,-1.5,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,8,45347,74347,2,2,13.625,14.5,0.875,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,9,23492,57840,2,2,11.5,13.75,2.25,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,10,97538,86532,3,3,10.0,9.375,-0.625,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,11,34307,88217,2,2,13.25,14.125,0.875,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,12,75696,12021,2,2,13.0,11.125,-1.875,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,13,78420,82823,3,3,9.75,8.625,-1.125,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,14,94895,91630,3,3,9.5625,11.0,1.4375,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,15,43066,28779,2,2,12.5,12.125,-0.375,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,16,28393,26438,2,2,10.875,13.6875,2.8125,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,17,92501,54447,2,2,13.0625,14.0625,1.0,1
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,18,65743,65619,2,2,13.6875,12.9375,-0.75,0
Sigmoid,L3_12000_easy,L3,12000,easy,0.9,,19,38293,10459,2,2,12.75,11.3125,-1.4375,0
Standard,L1_256_near20,L1,256,near20,,20.0,0,89101,89884,2,2,9.625,14.5625,4.9375,1
Standard,L1_256_near20,L1,256,near20,,20.0,1,38368,54713,2,2,10.5625,11.5,0.9375,1
Standard,L1_256_near20,L1,256,near20,,20.0,2,74039,54489,2,2,14.0,11.75,-2.25,0
Standard,L1_256_near20,L1,256,near20,,20.0,3,81158,78748,3,3,6.375,7.34375,0.96875,1
Standard,L1_256_near20,L1,256,near20,,20.0,4,55465,76183,2,2,13.4375,12.5,-0.9375,0
Standard,L1_256_near20,L1,256,near20,,20.0,5,43830,36878,2,2,9.0,13.375,4.375,1
Standard,L1_256_near20,L1,256,near20,,20.0,6,45892,39098,2,2,11.5,12.375,0.875,1
Standard,L1_256_near20,L1,256,near20,,20.0,7,85641,34155,2,2,11.0,10.4375,-0.5625,0
Standard,L1_256_near20,L1,256,near20,,20.0,8,97965,98317,3,3,7.5625,7.59375,0.03125,1
Standard,L1_256_near20,L1,256,near20,,20.0,9,84235,53107,2,2,11.75,11.6875,-0.0625,0
Standard,L1_256_near20,L1,256,near20,,20.0,10,58562,53507,2,2,11.0625,13.0,1.9375,1
Standard,L1_256_near20,L1,256,near20,,20.0,11,43856,95717,2,2,11.25,11.625,0.375,1
Standard,L1_256_near20,L1,256,near20,,20.0,12,41197,61844,2,2,11.75,13.125,1.375,1
Standard,L1_256_near20,L1,256,near20,,20.0,13,63882,33962,2,2,13.8125,14.1875,0.375,1
Standard,L1_256_near20,L1,256,near20,,20.0,14,47680,99698,2,2,12.4375,11.875,-0.5625,0
Standard,L1_256_near20,L1,256,near20,,20.0,15,39841,38802,2,2,12.3125,11.625,-0.6875,0
Standard,L1_256_near20,L1,256,near20,,20.0,16,54425,46496,2,2,8.75,11.6875,2.9375,1
Standard,L1_256_near20,L1,256,near20,,20.0,17,91557,40075,2,2,13.875,10.875,-3.0,0
Standard,L1_256_near20,L1,256,near20,,20.0,18,17747,42132,2,2,10.9375,11.0,0.0625,1
Standard,L1_256_near20,L1,256,near20,,20.0,19,11825,95395,2,2,10.25,10.625,0.375,1
Standard,L2_4096_hard,L2,4096,hard,0.1,,0,95660,35295,2,2,14.75,12.5,-2.25,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,1,83628,81540,3,3,8.6875,8.25,-0.4375,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,2,90741,86410,2,2,13.5,11.375,-2.125,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,3,29474,88927,2,2,14.0,12.0,-2.0,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,4,16863,17548,2,2,13.625,13.3125,-0.3125,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,5,75492,54427,2,2,14.25,13.25,-1.0,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,6,90470,73665,3,3,9.75,9.5625,-0.1875,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,7,77592,95723,2,2,13.0625,12.75,-0.3125,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,8,17742,10521,2,2,12.875,10.625,-2.25,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,9,58233,59387,2,2,12.6875,14.5,1.8125,1
Standard,L2_4096_hard,L2,4096,hard,0.1,,10,33111,50593,2,2,11.25,13.5,2.25,1
Standard,L2_4096_hard,L2,4096,hard,0.1,,11,52334,54127,2,2,15.5625,12.9375,-2.625,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,12,58848,87713,2,2,13.1875,13.375,0.1875,1
Standard,L2_4096_hard,L2,4096,hard,0.1,,13,58014,42843,2,2,13.0625,13.5625,0.5,1
Standard,L2_4096_hard,L2,4096,hard,0.1,,14,85924,37739,2,2,13.9375,14.5,0.5625,1
Standard,L2_4096_hard,L2,4096,hard,0.1,,15,44133,74063,2,2,12.25,15.625,3.375,1
Standard,L2_4096_hard,L2,4096,hard,0.1,,16,64910,67923,2,2,11.8125,12.625,0.8125,1
Standard,L2_4096_hard,L2,4096,hard,0.1,,17,63858,29466,2,2,15.375,13.25,-2.125,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,18,40380,32099,2,2,12.625,10.4375,-2.1875,0
Standard,L2_4096_hard,L2,4096,hard,0.1,,19,23179,69366,2,2,12.375,13.25,0.875,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,0,96640,66957,3,3,8.875,8.875,0.0,0
Standard,L2_4096_medium,L2,4096,medium,0.5,,1,87425,50459,2,2,12.0,14.125,2.125,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,2,69376,61326,2,2,12.4375,14.0,1.5625,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,3,95644,87353,2,2,11.4375,11.75,0.3125,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,4,27598,31676,2,2,12.375,14.0,1.625,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,5,75963,98304,2,2,12.25,12.875,0.625,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,6,73252,18122,2,2,13.625,11.5,-2.125,0
Standard,L2_4096_medium,L2,4096,medium,0.5,,7,66499,98213,3,3,7.9375,9.0,1.0625,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,8,33805,84803,2,2,12.125,13.9375,1.8125,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,9,82240,55727,2,2,12.625,12.625,0.0,0
Standard,L2_4096_medium,L2,4096,medium,0.5,,10,59160,98204,2,2,11.8125,12.0625,0.25,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,11,93227,73469,3,3,8.875,9.6875,0.8125,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,12,25479,89133,2,2,12.0,13.125,1.125,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,13,32770,75055,2,2,10.9375,13.6875,2.75,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,14,28915,52007,2,2,8.5625,10.6875,2.125,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,15,20918,14649,2,2,10.8125,13.25,2.4375,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,16,67212,76264,2,2,12.25,14.5,2.25,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,17,84592,72383,3,3,7.78125,9.5,1.71875,1
Standard,L2_4096_medium,L2,4096,medium,0.5,,18,54396,28953,2,2,14.375,14.0,-0.375,0
Standard,L2_4096_medium,L2,4096,medium,0.5,,19,56225,95664,2,2,12.6875,15.375,2.6875,1
Standard,L2_4096_easy,L2,4096,easy,0.9,,0,93206,35001,2,2,11.3125,10.3125,-1.0,0
Standard,L2_4096_easy,L2,4096,easy,0.9,,1,52639,18016,2,2,10.8125,11.0625,0.25,1
Standard,L2_4096_easy,L2,4096,easy,0.9,,2,36599,88674,2,2,11.25,13.125,1.875,1
Standard,L2_4096_easy,L2,4096,easy,0.9,,3,67550,42355,2,2,12.75,12.875,0.125,1
Standard,L2_4096_easy,L2,4096,easy,0.9,,4,29181,42219,2,2,11.75,12.875,1.125,1
Standard,L2_4096_easy,L2,4096,easy,0.9,,5,62131,60958,2,2,12.625,13.375,0.75,1
Standard,L2_4096_easy,L2,4096,easy,0.9,,6,70346,98749,2,2,10.6875,14.1875,3.5,1
Standard,L2_4096_easy,L2,4096,easy,0.9,,7,46122,71845,2,2,11.8125,14.125,2.3125,1
