table_id,family,N_prime,j,m_j,nu_j,T_j,D_j,r_j_native,rL_j_deployed_128K,eps_gap_next,lambda_gap_next,rho_gap_next
ramp_N14,ramp,14,59,1.0,7.356817940523201e-07,8540629.057258878,131072.0,0.015346878915037164,0.015346878915037164,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,60,1.0,5.928434264154141e-07,10598389.09772589,131072.0,0.012367162480204117,0.012367162480204117,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,61,1.0,4.777382437426107e-07,13151941.234507393,131072.0,0.009965981269449408,0.009965981269449408,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,62,1.0,3.849816315148732e-07,16320740.505087825,131072.0,0.008031008149363054,0.008031008149363054,0.0,1.0,1.2409377607517196
ramp_N14,ramp,14,63,1.0,3.102344401879298e-07,20253023.17619359,131072.0,0.006471725177013007,0.006471725177013007,,,
ramp_N13,ramp,13,0,0.0,1.0,6.283185307179586,32768.0,5215.189175235227,20860.756700940907,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,1,0.0,0.8058421877614819,7.79704190547954,32768.0,4202.6194545615535,16810.477818246214,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,2,0.0,0.6493816315762113,9.675643722673103,32768.0,3386.6480555928474,13546.59222237139,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,3,0.0,0.5232991146814947,12.00687165504539,32768.0,2729.1038782971086,10916.415513188434,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,4,0.0,0.4216965034285823,14.89978042524532,32768.0,2199.2270399152867,8796.908159661147,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,5,0.0,0.33982083289425596,18.489700156596232,32768.0,1772.2299292295424,7088.91971691817,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,6,0.0,0.27384196342643613,22.944567109297246,32768.0,1428.1376433867106,5712.550573546842,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,7,0.0,0.220673406908459,28.47277973002888,32768.0,1150.8535629712737,4603.414251885095,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,8,0.0,0.1778279410038923,35.33294752055899,32768.0,927.4063529778675,3709.62541191147,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,9,0.0,0.14330125702369628,43.84598877692049,32768.0,747.3431644275819,2989.3726577103275,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,10,0.0,0.11547819846894583,54.41014313077674,32768.0,602.2406506309114,2408.9626025236457,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,11,0.0,0.0930572040929699,67.51960117888665,32768.0,485.31092346331184,1941.2436938532474,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,12,0.0,0.07498942093324559,83.78762269377675,32768.0,391.0840163082203,1564.3360652328813,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,13,0.0,0.060429639023813285,103.9752248843253,32768.0,315.1519993003633,1260.6079972014531,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,14,0.0,0.04869675251658632,129.0267827416111,32768.0,253.96277659360973,1015.8511063744389,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,15,0.0,0.039241897584845364,160.11420685237348,32768.0,204.65391950017494,818.6156780006997,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,16,0.0,0.0316227766016838,198.691765315922,32768.0,164.91876222398315,659.6750488959326,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,17,0.0,0.025482967479793468,246.56411433094644,32768.0,132.89849615349019,531.5939846139607,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,18,0.0,0.020535250264571463,305.97071991957563,32768.0,107.09521489053942,428.3808595621577,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,19,0.0,0.016548170999431816,379.6906200325897,32768.0,86.30184226617831,345.20736906471325,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,20,0.0,0.013335214321633242,471.17242780167385,32768.0,69.54566537962346,278.18266151849383,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,21,0.0,0.010746078283213176,584.6956574841605,32768.0,56.0428311388437,224.1713245553748,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,22,0.0,0.008659643233600654,725.5709199196485,32768.0,45.16167765327311,180.64671061309244,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,23,0.0,0.006978305848598664,900.3883526316538,32768.0,36.39318512309242,145.5727404923697,0.01098901098901099,1.0153506328960396,1.2599869407638526
ramp_N13,ramp,13,24,0.01098901098901099,0.005538395377628396,1134.4775659317622,33271.009538737424,29.327163919201414,115.53511848632171,0.021978021978021976,1.030936907722388,1.2793285377453223
ramp_N13,ramp,13,25,0.03296703296703297,0.004329142369785025,1451.3695255283542,34300.31169066804,23.63306593348886,90.30918569982015,0.03296703296703297,1.0467624417318127,1.298967040481678
ramp_N13,ramp,13,26,0.06593406593406594,0.003332757671957334,1885.2811772208634,35904.278017485914,19.044521555354013,69.52384693789617,0.04395604395604395,1.0628309077041997,1.3189070066641673
ramp_N13,ramp,13,27,0.10989010989010989,0.002526908762420392,2486.5105541686657,38160.1763957885,15.346878915037175,52.713228898327486,0.054945054945054944,1.0791460347989315,1.3391530639474833
ramp_N13,ramp,13,28,0.16483516483516483,0.001886945436223479,3329.818227152723,41180.40304474293,12.367162480204113,39.3631096530088,0.06593406593406595,1.0957116094203465,1.3597099110237476
ramp_N13,ramp,13,29,0.23076923076923078,0.0013877558889033672,4527.586845367081,45121.84569673382,9.965981269449397,28.949637958711122,0.07692307692307693,1.1125314760964868,1.3805823187129795
ramp_N13,ramp,13,30,0.3076923076923077,0.0010051960466921485,6250.706345151271,50199.47359718519,8.031008149363052,20.969150166792545,0.08791208791208788,1.129609538371333,1.4017751310703055
ramp_N13,ramp,13,31,0.3956043956043956,0.0007170879440018637,8762.084706256415,56705.804196600286,6.471725177013011,14.958997133000816,0.09890109890109894,1.146949759710736,1.4232932665101636
ramp_N13,ramp,13,32,0.4945054945054945,0.0005038230425695216,12471.016163006441,65038.70849749476,5.215189175235228,10.510129911370583,0.10989010989010983,1.1645561644222564,1.4451417189477662
ramp_N13,ramp,13,33,0.6043956043956044,0.0003486322731976517,18022.385734832504,75741.2289068197,4.202619454561554,7.272733029272174,0.1208791208791209,1.1824328385891223,1.467325558958085
ramp_N13,ramp,13,34,0.7252747252747253,0.00023759708339382275,26444.70722212132,89558.91629451931,3.3866480555928478,4.956454949531703,0.13186813186813184,1.200583931018526,1.4898499349526266
ramp_N13,ramp,13,35,0.8571428571428571,0.00015947719150746399,39398.6453347187,107522.99578263311,2.7291038782971095,3.3268148913865656,0.1428571428571429,1.2190136542044756,1.512720074374273
ramp_N13,ramp,13,36,1.0,0.00010542412585714559,59599.12170098127,131072.0,2.199227039915287,2.199227039915287,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,37,1.0,8.4955208223564e-05,73958.80062638491,131072.0,1.7722299292295427,1.7722299292295427,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,38,1.0,6.846049085660905e-05,91778.26843718896,131072.0,1.428137643386711,1.428137643386711,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,39,1.0,5.516835172711471e-05,113891.1189201156,131072.0,1.150853562971273,1.150853562971273,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,40,1.0,4.445698525097308e-05,141331.79008223594,131072.0,0.9274063529778678,0.9274063529778678,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,41,1.0,3.582531425592411e-05,175383.95510768177,131072.0,0.7473431644275826,0.7473431644275826,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,42,1.0,2.8869549617236462e-05,217640.57252310694,131072.0,0.6022406506309115,0.6022406506309115,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,43,1.0,2.326430102324246e-05,270078.40471554676,131072.0,0.48531092346331156,0.48531092346331156,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,44,1.0,1.8747355233311403e-05,335150.49077510694,131072.0,0.39108401630822043,0.39108401630822043,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,45,1.0,1.510740975595334e-05,415900.8995373007,131072.0,0.31515199930036364,0.31515199930036364,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,46,1.0,1.2174188129146581e-05,516107.1309664443,131072.0,0.2539627765936098,0.2539627765936098,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,47,1.0,9.810474396211334e-06,640456.8274094944,131072.0,0.20465391950017478,0.20465391950017478,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,48,1.0,7.90569415042095e-06,794767.0612636878,131072.0,0.16491876222398316,0.16491876222398316,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,49,1.0,6.3707418699483745e-06,986256.4573237845,131072.0,0.13289849615349036,0.13289849615349036,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,50,1.0,5.133812566142867e-06,1223882.8796783022,131072.0,0.10709521489053944,0.10709521489053944,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,51,1.0,4.1370427498579515e-06,1518762.4801303598,131072.0,0.08630184226617825,0.08630184226617825,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,52,1.0,3.3338035804083114e-06,1884689.711206695,131072.0,0.06954566537962346,0.06954566537962346,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,53,1.0,2.6865195708032973e-06,2338782.6299366388,131072.0,0.05604283113884377,0.05604283113884377,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,54,1.0,2.1649108084001642e-06,2902283.679678593,131072.0,0.04516167765327312,0.04516167765327312,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,55,1.0,1.744576462149665e-06,3601553.4105266174,131072.0,0.036393185123092406,0.036393185123092406,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,56,1.0,1.4058533129758732e-06,4469303.624486615,131072.0,0.02932716391920142,0.02932716391920142,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,57,1.0,1.132895909400206e-06,5546127.631889959,131072.0,0.02363306593348889,0.02363306593348889,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,58,1.0,9.129353181370947e-07,6882399.204360769,131072.0,0.019044521555354015,0.019044521555354015,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,59,1.0,7.356817940523201e-07,8540629.057258878,131072.0,0.015346878915037164,0.015346878915037164,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,60,1.0,5.928434264154141e-07,10598389.09772589,131072.0,0.012367162480204117,0.012367162480204117,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,61,1.0,4.777382437426107e-07,13151941.234507393,131072.0,0.009965981269449408,0.009965981269449408,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,62,1.0,3.849816315148732e-07,16320740.505087825,131072.0,0.008031008149363054,0.008031008149363054,0.0,1.0,1.2409377607517196
ramp_N13,ramp,13,63,1.0,3.102344401879298e-07,20253023.17619359,131072.0,0.006471725177013007,0.006471725177013007,,,
stack_0446,composite,,0,0.0,1.0,6.283185307179586,32768.0,5215.189175235227,20860.756700940907,0.0,1.0,1.2409377607517196
stack_0446,composite,,1,0.0,0.8058421877614819,7.79704190547954,32768.0,4202.6194545615535,16810.477818246214,0.0,1.0,1.2409377607517196
stack_0446,composite,,2,0.0,0.6493816315762113,9.675643722673103,32768.0,3386.6480555928474,13546.59222237139,0.0,1.0,1.2409377607517196
stack_0446,composite,,3,0.0,0.5232991146814947,12.00687165504539,32768.0,2729.1038782971086,10916.415513188434,0.0,1.0,1.2409377607517196
stack_0446,composite,,4,0.0,0.4216965034285823,14.89978042524532,32768.0,2199.2270399152867,8796.908159661147,0.0,1.0,1.2409377607517196
stack_0446,composite,,5,0.0,0.33982083289425596,18.489700156596232,32768.0,1772.2299292295424,7088.91971691817,0.0,1.0,1.2409377607517196
stack_0446,composite,,6,0.0,0.27384196342643613,22.944567109297246,32768.0,1428.1376433867106,5712.550573546842,0.0,1.0,1.2409377607517196
stack_0446,composite,,7,0.0,0.220673406908459,28.47277973002888,32768.0,1150.8535629712737,4603.414251885095,0.0,1.0,1.2409377607517196
stack_0446,composite,,8,0.0,0.1778279410038923,35.33294752055899,32768.0,927.4063529778675,3709.62541191147,0.0,1.0,1.2409377607517196
stack_0446,composite,,9,0.0,0.14330125702369628,43.84598877692049,32768.0,747.3431644275819,2989.3726577103275,0.0,1.0,1.2409377607517196
stack_0446,composite,,10,0.0,0.11547819846894583,54.41014313077674,32768.0,602.2406506309114,2408.9626025236457,0.0,1.0,1.2409377607517196
stack_0446,composite,,11,0.0,0.0930572040929699,67.51960117888665,32768.0,485.31092346331184,1941.2436938532474,0.0,1.0,1.2409377607517196
stack_0446,composite,,12,0.0,0.07498942093324559,83.78762269377675,32768.0,391.0840163082203,1564.3360652328813,0.0,1.0,1.2409377607517196
stack_0446,composite,,13,0.0,0.060429639023813285,103.9752248843253,32768.0,315.1519993003633,1260.6079972014531,0.0,1.0,1.2409377607517196
stack_0446,composite,,14,0.0,0.04869675251658632,129.0267827416111,32768.0,253.96277659360973,1015.8511063744389,0.0,1.0,1.2409377607517196
stack_0446,composite,,15,0.0,0.039241897584845364,160.11420685237348,32768.0,204.65391950017494,818.6156780006997,0.0,1.0,1.2409377607517196
stack_0446,composite,,16,0.0,0.0316227766016838,198.691765315922,32768.0,164.91876222398315,659.6750488959326,0.0,1.0,1.2409377607517196
stack_0446,composite,,17,0.0,0.025482967479793468,246.56411433094644,32768.0,132.89849615349019,531.5939846139607,0.0,1.0,1.2409377607517196
stack_0446,composite,,18,0.0,0.020535250264571463,305.97071991957563,32768.0,107.09521489053942,428.3808595621577,0.0,1.0,1.2409377607517196
stack_0446,composite,,19,0.0,0.016548170999431816,379.6906200325897,32768.0,86.30184226617831,345.20736906471325,0.0,1.0,1.2409377607517196
stack_0446,composite,,20,0.0,0.013335214321633242,471.17242780167385,32768.0,69.54566537962346,278.18266151849383,0.0,1.0,1.2409377607517196
stack_0446,composite,,21,0.0,0.010746078283213176,584.6956574841605,32768.0,56.0428311388437,224.1713245553748,0.0,1.0,1.2409377607517196
stack_0446,composite,,22,0.0,0.008659643233600654,725.5709199196485,32768.0,45.16167765327311,180.64671061309244,0.0,1.0,1.2409377607517196
stack_0446,composite,,23,0.0,0.006978305848598664,900.3883526316538,32768.0,36.39318512309242,145.5727404923697,0.006535943298074508,1.0091019141135278,1.2522326696703152
stack_0446,composite,,24,0.006535943298074508,0.005572691096164977,1127.495710555993,33066.25152167208,29.327163919201414,116.25055312659727,0.013071882891528167,1.0182866678379758,1.2636303773901878
stack_0446,composite,,25,0.019607826189602676,0.004410064205384502,1424.7378302356874,33670.92307989586,23.63306593348886,91.99727642405438,0.019607872445599736,1.0275550915229679,1.27513191432354
stack_0446,composite,,26,0.03921569863520241,0.0034585160608453995,1816.7286768775984,34598.7284470252,19.044521555354013,72.14726209159241,0.0261437488299993,1.0369077135272382,1.2867379361306766
stack_0446,composite,,27,0.06535944746520171,0.0026878169701325763,2337.653708194896,35875.68840495471,15.346878915037175,56.06989587059582,0.0,1.0,1.2409377607517196
stack_0446,composite,,28,0.06535944746520171,0.002165956307514073,2900.8827580603274,35875.68840495471,12.367162480204113,45.18348755591942,0.07189546390531164,1.1048043673814554,1.3709934577270633
stack_0446,composite,,29,0.13725491137051335,0.001579844378765278,3977.0912829339486,39635.6172326102,9.965981269449397,32.9567492107716,0.04575161889793383,1.0654797969623777,1.3221941133686899
stack_0446,composite,,30,0.18300653026844718,0.0011948656878679833,5258.486682625197,42230.94940148004,8.031008149363052,24.925802404916396,0.05228759353905105,1.0751777492812353,1.33422866860313
stack_0446,composite,,31,0.23529412380749823,0.0008955479041826821,7016.023685426307,45405.777127493035,6.471725177013011,18.68180694319247,0.0588235301722255,1.0849639147874306,1.3463726909127336
stack_0446,composite,,32,0.2941176539797237,0.000665156022717285,9446.18268885489,49263.62970621041,5.215189175235228,13.875657958070803,0.06535945186797132,1.0948391303687506,1.3586272188231574
stack_0446,composite,,33,0.35947710584769504,0.0004895794913438014,12833.84091505437,53935.749506355554,4.202619454561554,10.212998654693447,0.07189541634723423,1.1048042945422643,1.3709933673381607
stack_0446,composite,,34,0.4313725221949293,0.00035709836605142726,17595.110772012657,59588.447683977436,3.3866480555928478,7.44934213250236,0.07843136251467675,1.1148601327781227,1.3834720367210482
stack_0446,composite,,35,0.509803884709606,0.00025811751634516745,24342.343736088802,66432.7846970013,2.7291038782971095,5.384526708727676,0.11536507663712592,1.1734286755505992,1.4561519530396165
stack_0446,composite,,36,0.6251689613467319,0.000177260014524147,35446.15137286739,77954.13456014034,2.199227039915287,3.6977780357934815,0.10430751511794956,1.1555783100774837,1.434000760480809
stack_0446,composite,,37,0.7294764764646815,0.00012361221793544456,50829.8080248097,90082.10707855974,1.7722299292295427,2.5786444036149927,0.11705786889671355,1.1761856040264342,1.459573129688972
stack_0446,composite,,38,0.846534345361395,8.469066429154239e-05,74189.82198026111,105953.27752616971,1.428137643386711,1.7667113426269296,0.1333798741642508,1.20310265690905,1.4929755170191608
stack_0446,composite,,39,0.9799142195256458,5.672609049921572e-05,110763.58782853995,127472.66969995672,1.150853562971273,1.1833491724996945,0.020085780474354165,1.0282360941252373,1.2759769961678664
stack_0446,composite,,40,1.0,4.445698525097308e-05,141331.79008223594,131072.0,0.9274063529778678,0.9274063529778678,0.0,1.0,1.2409377607517196
stack_0446,composite,,41,1.0,3.582531425592411e-05,175383.95510768177,131072.0,0.7473431644275826,0.7473431644275826,0.0,1.0,1.2409377607517196
stack_0446,composite,,42,1.0,2.8869549617236462e-05,217640.57252310694,131072.0,0.6022406506309115,0.6022406506309115,0.0,1.0,1.2409377607517196
stack_0446,composite,,43,1.0,2.326430102324246e-05,270078.40471554676,131072.0,0.48531092346331156,0.48531092346331156,0.0,1.0,1.2409377607517196
stack_0446,composite,,44,1.0,1.8747355233311403e-05,335150.49077510694,131072.0,0.39108401630822043,0.39108401630822043,0.0,1.0,1.2409377607517196
stack_0446,composite,,45,1.0,1.510740975595334e-05,415900.8995373007,131072.0,0.31515199930036364,0.31515199930036364,0.0,1.0,1.2409377607517196
stack_0446,composite,,46,1.0,1.2174188129146581e-05,516107.1309664443,131072.0,0.2539627765936098,0.2539627765936098,0.0,1.0,1.2409377607517196
stack_0446,composite,,47,1.0,9.810474396211334e-06,640456.8274094944,131072.0,0.20465391950017478,0.20465391950017478,0.0,1.0,1.2409377607517196
stack_0446,composite,,48,1.0,7.90569415042095e-06,794767.0612636878,131072.0,0.16491876222398316,0.16491876222398316,0.0,1.0,1.2409377607517196
stack_0446,composite,,49,1.0,6.3707418699483745e-06,986256.4573237845,131072.0,0.13289849615349036,0.13289849615349036,0.0,1.0,1.2409377607517196
stack_0446,composite,,50,1.0,5.133812566142867e-06,1223882.8796783022,131072.0,0.10709521489053944,0.10709521489053944,0.0,1.0,1.2409377607517196
stack_0446,composite,,51,1.0,4.1370427498579515e-06,1518762.4801303598,131072.0,0.08630184226617825,0.08630184226617825,0.0,1.0,1.2409377607517196
stack_0446,composite,,52,1.0,3.3338035804083114e-06,1884689.711206695,131072.0,0.06954566537962346,0.06954566537962346,0.0,1.0,1.2409377607517196
stack_0446,composite,,53,1.0,2.6865195708032973e-06,2338782.6299366388,131072.0,0.05604283113884377,0.05604283113884377,0.0,1.0,1.2409377607517196
stack_0446,composite,,54,1.0,2.1649108084001642e-06,2902283.679678593,131072.0,0.04516167765327312,0.04516167765327312,0.0,1.0,1.2409377607517196
stack_0446,composite,,55,1.0,1.744576462149665e-06,3601553.4105266174,131072.0,0.036393185123092406,0.036393185123092406,0.0,1.0,1.2409377607517196
stack_0446,composite,,56,1.0,1.4058533129758732e-06,4469303.624486615,131072.0,0.02932716391920142,0.02932716391920142,0.0,1.0,1.2409377607517196
stack_0446,composite,,57,1.0,1.132895909400206e-06,5546127.631889959,131072.0,0.02363306593348889,0.02363306593348889,0.0,1.0,1.2409377607517196
stack_0446,composite,,58,1.0,9.129353181370947e-07,6882399.204360769,131072.0,0.019044521555354015,0.019044521555354015,0.0,1.0,1.2409377607517196
stack_0446,composite,,59,1.0,7.356817940523201e-07,8540629.057258878,131072.0,0.015346878915037164,0.015346878915037164,0.0,1.0,1.2409377607517196
stack_0446,composite,,60,1.0,5.928434264154141e-07,10598389.09772589,131072.0,0.012367162480204117,0.012367162480204117,0.0,1.0,1.2409377607517196
stack_0446,composite,,61,1.0,4.777382437426107e-07,13151941.234507393,131072.0,0.009965981269449408,0.009965981269449408,0.0,1.0,1.2409377607517196
stack_0446,composite,,62,1.0,3.849816315148732e-07,16320740.505087825,131072.0,0.008031008149363054,0.008031008149363054,0.0,1.0,1.2409377607517196
stack_0446,composite,,63,1.0,3.102344401879298e-07,20253023.17619359,131072.0,0.006471725177013007,0.006471725177013007,,,
ramp16_notch,ramp+notch,16,0,0.0,1.0,6.283185307179586,32768.0,5215.189175235227,20860.756700940907,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,1,0.0,0.8058421877614819,7.79704190547954,32768.0,4202.6194545615535,16810.477818246214,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,2,0.0,0.6493816315762113,9.675643722673103,32768.0,3386.6480555928474,13546.59222237139,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,3,0.0,0.5232991146814947,12.00687165504539,32768.0,2729.1038782971086,10916.415513188434,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,4,0.0,0.4216965034285823,14.89978042524532,32768.0,2199.2270399152867,8796.908159661147,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,5,0.0,0.33982083289425596,18.489700156596232,32768.0,1772.2299292295424,7088.91971691817,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,6,0.0,0.27384196342643613,22.944567109297246,32768.0,1428.1376433867106,5712.550573546842,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,7,0.0,0.220673406908459,28.47277973002888,32768.0,1150.8535629712737,4603.414251885095,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,8,0.0,0.1778279410038923,35.33294752055899,32768.0,927.4063529778675,3709.62541191147,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,9,0.0,0.14330125702369628,43.84598877692049,32768.0,747.3431644275819,2989.3726577103275,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,10,0.0,0.11547819846894583,54.41014313077674,32768.0,602.2406506309114,2408.9626025236457,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,11,0.0,0.0930572040929699,67.51960117888665,32768.0,485.31092346331184,1941.2436938532474,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,12,0.0,0.07498942093324559,83.78762269377675,32768.0,391.0840163082203,1564.3360652328813,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,13,0.0,0.060429639023813285,103.9752248843253,32768.0,315.1519993003633,1260.6079972014531,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,14,0.0,0.04869675251658632,129.0267827416111,32768.0,253.96277659360973,1015.8511063744389,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,15,0.0,0.039241897584845364,160.11420685237348,32768.0,204.65391950017494,818.6156780006997,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,16,0.0,0.0316227766016838,198.691765315922,32768.0,164.91876222398315,659.6750488959326,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,17,0.0,0.025482967479793468,246.56411433094644,32768.0,132.89849615349019,531.5939846139607,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,18,0.0,0.020535250264571463,305.97071991957563,32768.0,107.09521489053942,428.3808595621577,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,19,0.0,0.016548170999431816,379.6906200325897,32768.0,86.30184226617831,345.20736906471325,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,20,0.0,0.013335214321633242,471.17242780167385,32768.0,69.54566537962346,278.18266151849383,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,21,0.0,0.010746078283213176,584.6956574841605,32768.0,56.0428311388437,224.1713245553748,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,22,0.0,0.008659643233600654,725.5709199196485,32768.0,45.16167765327311,180.64671061309244,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,23,0.0,0.006978305848598664,900.3883526316538,32768.0,36.39318512309242,145.5727404923697,0.007352941176470588,1.010245469962418,1.2536517513047314
ramp16_notch,ramp+notch,16,24,0.007352941176470588,0.005566383041650944,1128.7734351310548,33103.72355972851,29.327163919201414,116.11896233612376,0.014705882352941178,1.0205959095795867,1.2664960026660568
ramp16_notch,ramp+notch,16,25,0.022058823529411766,0.004395105100950454,1429.5870435091142,33785.524856912314,23.63306593348886,91.68521818599173,0.022058823529411766,1.031052394314951,1.2794718494188944
ramp16_notch,ramp+notch,16,26,0.04411764705882353,0.003435093240188603,1829.1163784638954,34834.64629690673,19.044521555354013,71.65864432862121,0.029411764705882353,1.0416160106505838,1.2925806398198747
ramp16_notch,ramp+notch,16,27,0.07352941176470588,0.0026575465656574386,2364.2804187798747,36284.32530820812,15.346878915037175,55.43843232760091,0.004084967320261437,1.0056790320706748,1.24798508609274
ramp16_notch,ramp+notch,16,28,0.07761437908496732,0.002129469811196086,2950.5867019783814,36490.38515529623,12.367162480204113,44.42235163336012,0.07679738562091504,1.1123376397778744,1.3803417799058082
ramp16_notch,ramp+notch,16,29,0.15441176470588236,0.0015427119878537597,4072.818099975247,40589.62889822779,9.965981269449397,32.18213943824218,0.0514705882352941,1.0739606817380718,1.332718363531433
ramp16_notch,ramp+notch,16,30,0.20588235294117646,0.00115756789286364,5427.919473160213,43591.66552303606,8.031008149363052,24.147742177849224,0.05882352941176472,1.084963913643637,1.346372689493357
ramp16_notch,ramp+notch,16,31,0.2647058823529412,0.0008597678056729116,7308.002539432081,47295.384028117616,6.471725177013011,17.93540701344445,0.06617647058823528,1.0960798788311803,1.360166910441781
ramp16_notch,ramp+notch,16,32,0.33088235294117646,0.0006321046329480695,9940.103235560024,51839.518794813295,5.215189175235228,13.186180957467233,0.0735294117647059,1.107309732306156,1.3741024596665874
ramp16_notch,ramp+notch,16,33,0.40441176470588236,0.0004600127366786343,13658.72030532283,57402.40367956465,4.202619454561554,9.596213779186986,0.08088235294117646,1.1186546409075917,1.3881807851423857
ramp16_notch,ramp+notch,16,34,0.4852941176470588,0.0003313781184713998,18960.773077483293,64213.46527539602,3.3866480555928478,6.912798305447443,0.08823529411764702,1.1301157834293298,1.4024033496789678
ramp16_notch,ramp+notch,16,35,0.5735294117647058,0.0002362930169464138,26590.65167636536,72568.65061641623,2.7291038782971095,4.929251136650445,0.09558823529411764,1.1416943507425095,1.416771631073298
ramp16_notch,ramp+notch,16,36,0.6691176470588235,0.00016678271343378484,37672.88094682607,82851.21844976934,2.199227039915287,3.479213606864934,0.10294117647058831,1.1533915459193043,1.4312871222630656
ramp16_notch,ramp+notch,16,37,0.7720588235294118,0.00011652638442668162,53920.70935774177,95559.89492907743,1.7722299292295427,2.4308285547653146,0.11029411764705876,1.165208584357927,1.445951331481807
ramp16_notch,ramp+notch,16,38,0.8823529411764706,8.058804047523904e-05,77966.72149027023,111347.20989170256,1.428137643386711,1.6811275053595398,0.11764705882352944,1.1771466939089177,1.4607657824156222
ramp16_notch,ramp+notch,16,39,1.0,5.516835172711471e-05,113891.1189201156,131072.0,1.150853562971273,1.150853562971273,0.0,1.0,1.2409377607517196
ramp16_notch,ramp+notch,16,40,1.0,4.445698525097308e-05,141331.79008223594,131072.0,0.9274063529778678,0.9274063529778678,0.0,1.0,1.2409377607517196
